Year,Month,Day,Site,NABAEnglishName,ButterflyCount,Party_Hours,#Parties
1991,8,6,PatagoniaAZ,'Henshaw's' Nabokov's Satyr,6,61,7
1991,8,6,PatagoniaAZ,Queen,189,61,7
1991,8,6,PatagoniaAZ,Monarch,1,61,7
1991,8,6,PatagoniaAZ,Tiny Checkerspot,47,61,7
1991,8,6,PatagoniaAZ,Mathew's Groundstreak,1,61,7
1991,8,6,PatagoniaAZ,Ares Metalmark,3,61,7
1991,8,6,PatagoniaAZ,Zela Metalmark,6,61,7
1991,8,6,PatagoniaAZ,Funereal Duskywing,82,61,7
1991,8,6,PatagoniaAZ,Mournful Duskywing,10,61,7
1991,8,6,PatagoniaAZ,Variegated Fritillary,18,61,7
1991,8,6,PatagoniaAZ,Mexican Fritillary,2,61,7
1991,8,6,PatagoniaAZ,Boisduval's Yellow,16,61,7
1991,8,6,PatagoniaAZ,Mexican Yellow,23,61,7
1991,8,6,PatagoniaAZ,Sleepy Orange,64,61,7
1991,8,6,PatagoniaAZ,Mimosa Yellow,1,61,7
1991,8,6,PatagoniaAZ,Tailed Orange,17,61,7
1991,8,6,PatagoniaAZ,Erichson's White-Skipper,2,61,7
1991,8,6,PatagoniaAZ,Ceraunus Blue,10,61,7
1991,8,6,PatagoniaAZ,Reakirt's Blue,175,61,7
1991,8,6,PatagoniaAZ,Pahaska Skipper,33,61,7
1991,8,6,PatagoniaAZ,Uncas Skipper,2,61,7
1991,8,6,PatagoniaAZ,Fiery Skipper,16,61,7
1991,8,6,PatagoniaAZ,Common Buckeye,18,61,7
1991,8,6,PatagoniaAZ,Tropical Buckeye (form nigrosuffusa),18,61,7
1991,8,6,PatagoniaAZ,Lyside Sulphur,8,61,7
1991,8,6,PatagoniaAZ,Marine Blue,47,61,7
1991,8,6,PatagoniaAZ,Eufala Skipper,4,61,7
1991,8,6,PatagoniaAZ,American Snout,21,61,7
1991,8,6,PatagoniaAZ,Viceroy,10,61,7
1991,8,6,PatagoniaAZ,Red-spotted Purple,1,61,7
1991,8,6,PatagoniaAZ,Ursine Giant-Skipper,1,61,7
1991,8,6,PatagoniaAZ,Red Satyr,23,61,7
1991,8,6,PatagoniaAZ,Leda Ministreak,48,61,7
1991,8,6,PatagoniaAZ,Dainty Sulphur,19,61,7
1991,8,6,PatagoniaAZ,Mourning Cloak,26,61,7
1991,8,6,PatagoniaAZ,Edwards' Skipperling,37,61,7
1991,8,6,PatagoniaAZ,Giant Swallowtail,1,61,7
1991,8,6,PatagoniaAZ,Two-tailed Swallowtail,24,61,7
1991,8,6,PatagoniaAZ,Large Orange Sulphur,2,61,7
1991,8,6,PatagoniaAZ,Cloudless Sulphur,245,61,7
1991,8,6,PatagoniaAZ,Common Sootywing,11,61,7
1991,8,6,PatagoniaAZ,Painted Crescent,4,61,7
1991,8,6,PatagoniaAZ,Texan Crescent,21,61,7
1991,8,6,PatagoniaAZ,Pearl Crescent,40,61,7
1991,8,6,PatagoniaAZ,Cabbage White,47,61,7
1991,8,6,PatagoniaAZ,Acmon Blue,8,61,7
1991,8,6,PatagoniaAZ,Carus Skipper,24,61,7
1991,8,6,PatagoniaAZ,Hammock Skipper,1,61,7
1991,8,6,PatagoniaAZ,Checkered White,11,61,7
1991,8,6,PatagoniaAZ,White Checkered-Skipper,6,61,7
1991,8,6,PatagoniaAZ,Desert Checkered-Skipper,18,61,7
1991,8,6,PatagoniaAZ,Dull Firetip,36,61,7
1991,8,6,PatagoniaAZ,Golden-headed Scallopwing,28,61,7
1991,8,6,PatagoniaAZ,Gray Hairstreak,6,61,7
1991,8,6,PatagoniaAZ,Arizona Powdered-Skipper,3,61,7
1991,8,6,PatagoniaAZ,Elada Checkerspot,44,61,7
1991,8,6,PatagoniaAZ,Drusius Cloudywing,49,61,7
1991,8,6,PatagoniaAZ,Northern Cloudywing,347,61,7
1991,8,6,PatagoniaAZ,Painted Lady,134,61,7
1992,8,9,PatagoniaAZ,Desert Cloudywing,3,56.5,7
1992,8,9,PatagoniaAZ,California Sister,18,56.5,7
1992,8,9,PatagoniaAZ,Gulf Fritillary,3,56.5,7
1992,8,9,PatagoniaAZ,Bronze Roadside-Skipper,15,56.5,7
1992,8,9,PatagoniaAZ,Elissa Roadside-Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,Dotted Roadside-Skipper,9,56.5,7
1992,8,9,PatagoniaAZ,Large Roadside-Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,Slaty Roadside-Skipper,3,56.5,7
1992,8,9,PatagoniaAZ,Nysa Roadside-Skipper,17,56.5,7
1992,8,9,PatagoniaAZ,Tropical Least Skipper,15,56.5,7
1992,8,9,PatagoniaAZ,White Angled-Sulphur,1,56.5,7
1992,8,9,PatagoniaAZ,Mormon Metalmark,7,56.5,7
1992,8,9,PatagoniaAZ,Palmer's Metalmark,1,56.5,7
1992,8,9,PatagoniaAZ,Hackberry Emperor,3,56.5,7
1992,8,9,PatagoniaAZ,Tawny Emperor,11,56.5,7
1992,8,9,PatagoniaAZ,Empress Leilia,19,56.5,7
1992,8,9,PatagoniaAZ,Sachem,1,56.5,7
1992,8,9,PatagoniaAZ,Great Purple Hairstreak,5,56.5,7
1992,8,9,PatagoniaAZ,Moon-marked Skipper,10,56.5,7
1992,8,9,PatagoniaAZ,Golden Banded-Skipper,2,56.5,7
1992,8,9,PatagoniaAZ,Pipevine Swallowtail,263,56.5,7
1992,8,9,PatagoniaAZ,Western Pygmy-Blue,12,56.5,7
1992,8,9,PatagoniaAZ,Arizona Metalmark,36,56.5,7
1992,8,9,PatagoniaAZ,Fatal Metalmark,8,56.5,7
1992,8,9,PatagoniaAZ,'Siva' Juniper Hairstreak,1,56.5,7
1992,8,9,PatagoniaAZ,Spring Azure,2,56.5,7
1992,8,9,PatagoniaAZ,Common Streaky-Skipper,23,56.5,7
1992,8,9,PatagoniaAZ,White-striped Longtail,3,56.5,7
1992,8,9,PatagoniaAZ,Bordered Patch,18,56.5,7
1992,8,9,PatagoniaAZ,Theona Checkerspot,10,56.5,7
1992,8,9,PatagoniaAZ,Arizona Skipper,3,56.5,7
1992,8,9,PatagoniaAZ,Gold-costa Skipper,2,56.5,7
1992,8,9,PatagoniaAZ,Acacia Skipper,9,56.5,7
1992,8,9,PatagoniaAZ,Southern Dogface,63,56.5,7
1992,8,9,PatagoniaAZ,Orange Sulphur,9,56.5,7
1992,8,9,PatagoniaAZ,Orange Skipperling,77,56.5,7
1992,8,9,PatagoniaAZ,'Henshaw's' Nabokov's Satyr,2,56.5,7
1992,8,9,PatagoniaAZ,Queen,49,56.5,7
1992,8,9,PatagoniaAZ,Monarch,8,56.5,7
1992,8,9,PatagoniaAZ,Tiny Checkerspot,675,56.5,7
1992,8,9,PatagoniaAZ,Mathew's Groundstreak,1,56.5,7
1992,8,9,PatagoniaAZ,Ares Metalmark,7,56.5,7
1992,8,9,PatagoniaAZ,Zela Metalmark,4,56.5,7
1992,8,9,PatagoniaAZ,Arizona Hairstreak,7,56.5,7
1992,8,9,PatagoniaAZ,Funereal Duskywing,4,56.5,7
1992,8,9,PatagoniaAZ,Juvenal's Duskywing,3,56.5,7
1992,8,9,PatagoniaAZ,Mournful Duskywing,12,56.5,7
1992,8,9,PatagoniaAZ,Variegated Fritillary,16,56.5,7
1992,8,9,PatagoniaAZ,Boisduval's Yellow,2,56.5,7
1992,8,9,PatagoniaAZ,Little Yellow,4,56.5,7
1992,8,9,PatagoniaAZ,Mexican Yellow,367,56.5,7
1992,8,9,PatagoniaAZ,Sleepy Orange,132,56.5,7
1992,8,9,PatagoniaAZ,Mimosa Yellow,5,56.5,7
1992,8,9,PatagoniaAZ,Tailed Orange,6,56.5,7
1992,8,9,PatagoniaAZ,Erichson's White-Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,Ceraunus Blue,20,56.5,7
1992,8,9,PatagoniaAZ,Reakirt's Blue,129,56.5,7
1992,8,9,PatagoniaAZ,Pahaska Skipper,96,56.5,7
1992,8,9,PatagoniaAZ,Uncas Skipper,2,56.5,7
1992,8,9,PatagoniaAZ,Fiery Skipper,16,56.5,7
1992,8,9,PatagoniaAZ,Common Buckeye,37,56.5,7
1992,8,9,PatagoniaAZ,Tropical Buckeye (form nigrosuffusa),52,56.5,7
1992,8,9,PatagoniaAZ,Lyside Sulphur,2,56.5,7
1992,8,9,PatagoniaAZ,Marine Blue,238,56.5,7
1992,8,9,PatagoniaAZ,Clouded Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,American Snout,27,56.5,7
1992,8,9,PatagoniaAZ,Viceroy,14,56.5,7
1992,8,9,PatagoniaAZ,Red-spotted Admiral,2,56.5,7
1992,8,9,PatagoniaAZ,Red Satyr,3,56.5,7
1992,8,9,PatagoniaAZ,Common Mestra,2,56.5,7
1992,8,9,PatagoniaAZ,Leda Ministreak,69,56.5,7
1992,8,9,PatagoniaAZ,Dainty Sulphur,43,56.5,7
1992,8,9,PatagoniaAZ,Simius Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,Mourning Cloak,8,56.5,7
1992,8,9,PatagoniaAZ,Giant Swallowtail,1,56.5,7
1992,8,9,PatagoniaAZ,Two-tailed Swallowtail,13,56.5,7
1992,8,9,PatagoniaAZ,Black Swallowtail,9,56.5,7
1992,8,9,PatagoniaAZ,Large Orange Sulphur,15,56.5,7
1992,8,9,PatagoniaAZ,Orange-barred Sulphur,2,56.5,7
1992,8,9,PatagoniaAZ,Cloudless Sulphur,427,56.5,7
1992,8,9,PatagoniaAZ,Common Sootywing,12,56.5,7
1992,8,9,PatagoniaAZ,Painted Crescent,11,56.5,7
1992,8,9,PatagoniaAZ,Texan Crescent,233,56.5,7
1992,8,9,PatagoniaAZ,Pearl Crescent,17,56.5,7
1992,8,9,PatagoniaAZ,Cabbage White,10,56.5,7
1992,8,9,PatagoniaAZ,Many-spotted Skipperling,17,56.5,7
1992,8,9,PatagoniaAZ,Acmon Blue,16,56.5,7
1992,8,9,PatagoniaAZ,Carus Skipper,8,56.5,7
1992,8,9,PatagoniaAZ,Checkered White,4,56.5,7
1992,8,9,PatagoniaAZ,White Checkered-Skipper,36,56.5,7
1992,8,9,PatagoniaAZ,Desert Checkered-Skipper,55,56.5,7
1992,8,9,PatagoniaAZ,Dull Firetip,181,56.5,7
1992,8,9,PatagoniaAZ,Golden-headed Scallopwing,290,56.5,7
1992,8,9,PatagoniaAZ,Gray Hairstreak,15,56.5,7
1992,8,9,PatagoniaAZ,Texas Powdered-Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,Arizona Powdered-Skipper,10,56.5,7
1992,8,9,PatagoniaAZ,Elada Checkerspot,47,56.5,7
1992,8,9,PatagoniaAZ,Northern Cloudywing,1,56.5,7
1992,8,9,PatagoniaAZ,Dorantes Longtail,2,56.5,7
1992,8,9,PatagoniaAZ,Long-tailed Skipper,1,56.5,7
1992,8,9,PatagoniaAZ,Painted Lady,36,56.5,7
1992,8,9,PatagoniaAZ,American Lady,1,56.5,7
1993,8,7,PatagoniaAZ,Desert Cloudywing,9,55,6
1993,8,7,PatagoniaAZ,California Sister,43,55,6
1993,8,7,PatagoniaAZ,Gulf Fritillary,5,55,6
1993,8,7,PatagoniaAZ,Bronze Roadside-Skipper,9,55,6
1993,8,7,PatagoniaAZ,Cassus Roadside-Skipper,2,55,6
1993,8,7,PatagoniaAZ,Elissa Roadside-Skipper,1,55,6
1993,8,7,PatagoniaAZ,Dotted Roadside-Skipper,10,55,6
1993,8,7,PatagoniaAZ,Large Roadside-Skipper,6,55,6
1993,8,7,PatagoniaAZ,Slaty Roadside-Skipper,2,55,6
1993,8,7,PatagoniaAZ,Nysa Roadside-Skipper,11,55,6
1993,8,7,PatagoniaAZ,Oslar's Roadside-Skipper,1,55,6
1993,8,7,PatagoniaAZ,Tropical Least Skipper,3,55,6
1993,8,7,PatagoniaAZ,White Angled-Sulphur,2,55,6
1993,8,7,PatagoniaAZ,Mormon Metalmark,2,55,6
1993,8,7,PatagoniaAZ,Palmer's Metalmark,37,55,6
1993,8,7,PatagoniaAZ,Hackberry Emperor,2,55,6
1993,8,7,PatagoniaAZ,Tawny Emperor,3,55,6
1993,8,7,PatagoniaAZ,Empress Leilia,17,55,6
1993,8,7,PatagoniaAZ,Sachem,2,55,6
1993,8,7,PatagoniaAZ,Great Purple Hairstreak,3,55,6
1993,8,7,PatagoniaAZ,Moon-marked Skipper,46,55,6
1993,8,7,PatagoniaAZ,Golden Banded-Skipper,9,55,6
1993,8,7,PatagoniaAZ,Pipevine Swallowtail,504,55,6
1993,8,7,PatagoniaAZ,Western Pygmy-Blue,19,55,6
1993,8,7,PatagoniaAZ,Arizona Metalmark,12,55,6
1993,8,7,PatagoniaAZ,Fatal Metalmark,34,55,6
1993,8,7,PatagoniaAZ,'Siva' Juniper Hairstreak,1,55,6
1993,8,7,PatagoniaAZ,White-striped Longtail,1,55,6
1993,8,7,PatagoniaAZ,Bordered Patch,24,55,6
1993,8,7,PatagoniaAZ,Theona Checkerspot,11,55,6
1993,8,7,PatagoniaAZ,Arizona Skipper,1,55,6
1993,8,7,PatagoniaAZ,Gold-costa Skipper,2,55,6
1993,8,7,PatagoniaAZ,Acacia Skipper,15,55,6
1993,8,7,PatagoniaAZ,Southern Dogface,47,55,6
1993,8,7,PatagoniaAZ,Orange Sulphur,13,55,6
1993,8,7,PatagoniaAZ,Orange Skipperling,66,55,6
1993,8,7,PatagoniaAZ,Nabokov's Satyr,1,55,6
1993,8,7,PatagoniaAZ,'Henshaw's' Nabokov's Satyr,1,55,6
1993,8,7,PatagoniaAZ,Soldier,1,55,6
1993,8,7,PatagoniaAZ,Queen,179,55,6
1993,8,7,PatagoniaAZ,Monarch,1,55,6
1993,8,7,PatagoniaAZ,Tiny Checkerspot,132,55,6
1993,8,7,PatagoniaAZ,Ares Metalmark,13,55,6
1993,8,7,PatagoniaAZ,Zela Metalmark,19,55,6
1993,8,7,PatagoniaAZ,Arizona Hairstreak,2,55,6
1993,8,7,PatagoniaAZ,Funereal Duskywing,5,55,6
1993,8,7,PatagoniaAZ,Juvenal's Duskywing,1,55,6
1993,8,7,PatagoniaAZ,Mournful Duskywing,6,55,6
1993,8,7,PatagoniaAZ,Variegated Fritillary,14,55,6
1993,8,7,PatagoniaAZ,Mexican Fritillary,1,55,6
1993,8,7,PatagoniaAZ,Boisduval's Yellow,5,55,6
1993,8,7,PatagoniaAZ,Mexican Yellow,26,55,6
1993,8,7,PatagoniaAZ,Sleepy Orange,51,55,6
1993,8,7,PatagoniaAZ,Tailed Orange,7,55,6
1993,8,7,PatagoniaAZ,Ceraunus Blue,11,55,6
1993,8,7,PatagoniaAZ,Reakirt's Blue,121,55,6
1993,8,7,PatagoniaAZ,Pahaska Skipper,43,55,6
1993,8,7,PatagoniaAZ,Uncas Skipper,2,55,6
1993,8,7,PatagoniaAZ,Fiery Skipper,17,55,6
1993,8,7,PatagoniaAZ,Common Buckeye,97,55,6
1993,8,7,PatagoniaAZ,Tropical Buckeye (form nigrosuffusa),34,55,6
1993,8,7,PatagoniaAZ,Lyside Sulphur,2,55,6
1993,8,7,PatagoniaAZ,Marine Blue,105,55,6
1993,8,7,PatagoniaAZ,Eufala Skipper,4,55,6
1993,8,7,PatagoniaAZ,American Snout,22,55,6
1993,8,7,PatagoniaAZ,Viceroy,29,55,6
1993,8,7,PatagoniaAZ,Red-spotted Admiral,19,55,6
1993,8,7,PatagoniaAZ,Red Satyr,6,55,6
1993,8,7,PatagoniaAZ,Leda Ministreak,219,55,6
1993,8,7,PatagoniaAZ,Dainty Sulphur,4,55,6
1993,8,7,PatagoniaAZ,Simius Skipper,1,55,6
1993,8,7,PatagoniaAZ,Mourning Cloak,15,55,6
1993,8,7,PatagoniaAZ,Edwards' Skipperling,4,55,6
1993,8,7,PatagoniaAZ,Giant Swallowtail,1,55,6
1993,8,7,PatagoniaAZ,Two-tailed Swallowtail,8,55,6
1993,8,7,PatagoniaAZ,Black Swallowtail,3,55,6
1993,8,7,PatagoniaAZ,Large Orange Sulphur,4,55,6
1993,8,7,PatagoniaAZ,Orange-barred Sulphur,1,55,6
1993,8,7,PatagoniaAZ,Cloudless Sulphur,235,55,6
1993,8,7,PatagoniaAZ,Painted Crescent,33,55,6
1993,8,7,PatagoniaAZ,Pearl Crescent,53,55,6
1993,8,7,PatagoniaAZ,Vesta Crescent,12,55,6
1993,8,7,PatagoniaAZ,Cabbage White,78,55,6
1993,8,7,PatagoniaAZ,Many-spotted Skipperling,3,55,6
1993,8,7,PatagoniaAZ,Acmon Blue,7,55,6
1993,8,7,PatagoniaAZ,Carus Skipper,20,55,6
1993,8,7,PatagoniaAZ,Checkered White,7,55,6
1993,8,7,PatagoniaAZ,White Checkered-Skipper,22,55,6
1993,8,7,PatagoniaAZ,Desert Checkered-Skipper,35,55,6
1993,8,7,PatagoniaAZ,Dull Firetip,333,55,6
1993,8,7,PatagoniaAZ,Golden-headed Scallopwing,27,55,6
1993,8,7,PatagoniaAZ,Gray Hairstreak,16,55,6
1993,8,7,PatagoniaAZ,Arizona Powdered-Skipper,5,55,6
1993,8,7,PatagoniaAZ,Elada Checkerspot,85,55,6
1993,8,7,PatagoniaAZ,Drusius Cloudywing,5,55,6
1993,8,7,PatagoniaAZ,Northern Cloudywing,2,55,6
1993,8,7,PatagoniaAZ,Painted Lady,18,55,6
1993,8,7,PatagoniaAZ,American Lady,2,55,6
1994,8,6,PatagoniaAZ,Desert Cloudywing,10,75,7
1994,8,6,PatagoniaAZ,California Sister,2,75,7
1994,8,6,PatagoniaAZ,Gulf Fritillary,2,75,7
1994,8,6,PatagoniaAZ,Bronze Roadside-Skipper,14,75,7
1994,8,6,PatagoniaAZ,Cassus Roadside-Skipper,2,75,7
1994,8,6,PatagoniaAZ,Dotted Roadside-Skipper,2,75,7
1994,8,6,PatagoniaAZ,Large Roadside-Skipper,2,75,7
1994,8,6,PatagoniaAZ,Slaty Roadside-Skipper,1,75,7
1994,8,6,PatagoniaAZ,Nysa Roadside-Skipper,14,75,7
1994,8,6,PatagoniaAZ,Tropical Least Skipper,31,75,7
1994,8,6,PatagoniaAZ,Mormon Metalmark,10,75,7
1994,8,6,PatagoniaAZ,Palmer's Metalmark,5,75,7
1994,8,6,PatagoniaAZ,Hackberry Emperor,3,75,7
1994,8,6,PatagoniaAZ,Tawny Emperor,3,75,7
1994,8,6,PatagoniaAZ,Empress Leilia,33,75,7
1994,8,6,PatagoniaAZ,Sachem,8,75,7
1994,8,6,PatagoniaAZ,Moon-marked Skipper,1,75,7
1994,8,6,PatagoniaAZ,Golden Banded-Skipper,1,75,7
1994,8,6,PatagoniaAZ,Pipevine Swallowtail,206,75,7
1994,8,6,PatagoniaAZ,Western Pygmy-Blue,28,75,7
1994,8,6,PatagoniaAZ,Arizona Metalmark,45,75,7
1994,8,6,PatagoniaAZ,Fatal Metalmark,69,75,7
1994,8,6,PatagoniaAZ,'Siva' Juniper Hairstreak,2,75,7
1994,8,6,PatagoniaAZ,Common Streaky-Skipper,13,75,7
1994,8,6,PatagoniaAZ,White-striped Longtail,1,75,7
1994,8,6,PatagoniaAZ,Bordered Patch,3,75,7
1994,8,6,PatagoniaAZ,Arizona Skipper,3,75,7
1994,8,6,PatagoniaAZ,Gold-costa Skipper,1,75,7
1994,8,6,PatagoniaAZ,Acacia Skipper,38,75,7
1994,8,6,PatagoniaAZ,Southern Dogface,6,75,7
1994,8,6,PatagoniaAZ,Orange Sulphur,2,75,7
1994,8,6,PatagoniaAZ,Orange Skipperling,19,75,7
1994,8,6,PatagoniaAZ,Queen,87,75,7
1994,8,6,PatagoniaAZ,Monarch,4,75,7
1994,8,6,PatagoniaAZ,Tiny Checkerspot,43,75,7
1994,8,6,PatagoniaAZ,Zela Metalmark,6,75,7
1994,8,6,PatagoniaAZ,Funereal Duskywing,17,75,7
1994,8,6,PatagoniaAZ,Mournful Duskywing,18,75,7
1994,8,6,PatagoniaAZ,Variegated Fritillary,65,75,7
1994,8,6,PatagoniaAZ,Mexican Yellow,7,75,7
1994,8,6,PatagoniaAZ,Sleepy Orange,68,75,7
1994,8,6,PatagoniaAZ,Tailed Orange,8,75,7
1994,8,6,PatagoniaAZ,Erichson's White-Skipper,2,75,7
1994,8,6,PatagoniaAZ,Ceraunus Blue,154,75,7
1994,8,6,PatagoniaAZ,Reakirt's Blue,109,75,7
1994,8,6,PatagoniaAZ,Pahaska Skipper,10,75,7
1994,8,6,PatagoniaAZ,Uncas Skipper,2,75,7
1994,8,6,PatagoniaAZ,Fiery Skipper,45,75,7
1994,8,6,PatagoniaAZ,Common Buckeye,105,75,7
1994,8,6,PatagoniaAZ,Tropical Buckeye (form nigrosuffusa),71,75,7
1994,8,6,PatagoniaAZ,Lyside Sulphur,22,75,7
1994,8,6,PatagoniaAZ,Marine Blue,33,75,7
1994,8,6,PatagoniaAZ,Clouded Skipper,1,75,7
1994,8,6,PatagoniaAZ,Eufala Skipper,1,75,7
1994,8,6,PatagoniaAZ,American Snout,6,75,7
1994,8,6,PatagoniaAZ,Viceroy,40,75,7
1994,8,6,PatagoniaAZ,Red-spotted Admiral,14,75,7
1994,8,6,PatagoniaAZ,Red Satyr,14,75,7
1994,8,6,PatagoniaAZ,Leda Ministreak,52,75,7
1994,8,6,PatagoniaAZ,Dainty Sulphur,1,75,7
1994,8,6,PatagoniaAZ,Mourning Cloak,8,75,7
1994,8,6,PatagoniaAZ,Edwards' Skipperling,1,75,7
1994,8,6,PatagoniaAZ,Giant Swallowtail,2,75,7
1994,8,6,PatagoniaAZ,Two-tailed Swallowtail,2,75,7
1994,8,6,PatagoniaAZ,Black Swallowtail,2,75,7
1994,8,6,PatagoniaAZ,Cloudless Sulphur,572,75,7
1994,8,6,PatagoniaAZ,Common Sootywing,17,75,7
1994,8,6,PatagoniaAZ,Painted Crescent,18,75,7
1994,8,6,PatagoniaAZ,Texan Crescent,47,75,7
1994,8,6,PatagoniaAZ,Pearl Crescent,51,75,7
1994,8,6,PatagoniaAZ,Vesta Crescent,4,75,7
1994,8,6,PatagoniaAZ,Cabbage White,168,75,7
1994,8,6,PatagoniaAZ,Carus Skipper,11,75,7
1994,8,6,PatagoniaAZ,White Checkered-Skipper,4,75,7
1994,8,6,PatagoniaAZ,Desert Checkered-Skipper,12,75,7
1994,8,6,PatagoniaAZ,Dull Firetip,13,75,7
1994,8,6,PatagoniaAZ,Golden-headed Scallopwing,32,75,7
1994,8,6,PatagoniaAZ,Gray Hairstreak,1,75,7
1994,8,6,PatagoniaAZ,Texas Powdered-Skipper,3,75,7
1994,8,6,PatagoniaAZ,Arizona Powdered-Skipper,9,75,7
1994,8,6,PatagoniaAZ,Elada Checkerspot,34,75,7
1994,8,6,PatagoniaAZ,Drusius Cloudywing,23,75,7
1994,8,6,PatagoniaAZ,Northern Cloudywing,8,75,7
1994,8,6,PatagoniaAZ,Dorantes Longtail,5,75,7
1994,8,6,PatagoniaAZ,Painted Lady,2,75,7
1994,8,6,PatagoniaAZ,American Lady,1,75,7
1994,8,6,PatagoniaAZ,Short-tailed Skipper,1,75,7
1995,8,13,PatagoniaAZ,Desert Cloudywing,14,60,1
1995,8,13,PatagoniaAZ,California Sister,12,60,1
1995,8,13,PatagoniaAZ,Gulf Fritillary,3,60,1
1995,8,13,PatagoniaAZ,Bronze Roadside-Skipper,42,60,1
1995,8,13,PatagoniaAZ,Cassus Roadside-Skipper,4,60,1
1995,8,13,PatagoniaAZ,Elissa Roadside-Skipper,1,60,1
1995,8,13,PatagoniaAZ,Dotted Roadside-Skipper,16,60,1
1995,8,13,PatagoniaAZ,Large Roadside-Skipper,27,60,1
1995,8,13,PatagoniaAZ,Slaty Roadside-Skipper,8,60,1
1995,8,13,PatagoniaAZ,Nysa Roadside-Skipper,14,60,1
1995,8,13,PatagoniaAZ,Oslar's Roadside-Skipper,2,60,1
1995,8,13,PatagoniaAZ,Tropical Least Skipper,13,60,1
1995,8,13,PatagoniaAZ,Mormon Metalmark,1,60,1
1995,8,13,PatagoniaAZ,Palmer's Metalmark,4,60,1
1995,8,13,PatagoniaAZ,Hackberry Emperor,3,60,1
1995,8,13,PatagoniaAZ,Tawny Emperor,1,60,1
1995,8,13,PatagoniaAZ,Empress Leilia,28,60,1
1995,8,13,PatagoniaAZ,Sachem,2,60,1
1995,8,13,PatagoniaAZ,Moon-marked Skipper,21,60,1
1995,8,13,PatagoniaAZ,Golden Banded-Skipper,1,60,1
1995,8,13,PatagoniaAZ,Pipevine Swallowtail,237,60,1
1995,8,13,PatagoniaAZ,Arizona Metalmark,34,60,1
1995,8,13,PatagoniaAZ,Fatal Metalmark,73,60,1
1995,8,13,PatagoniaAZ,'Siva' Juniper Hairstreak,2,60,1
1995,8,13,PatagoniaAZ,Common Streaky-Skipper,3,60,1
1995,8,13,PatagoniaAZ,White-striped Longtail,1,60,1
1995,8,13,PatagoniaAZ,Bordered Patch,6,60,1
1995,8,13,PatagoniaAZ,Theona Checkerspot,2,60,1
1995,8,13,PatagoniaAZ,Arizona Skipper,22,60,1
1995,8,13,PatagoniaAZ,Gold-costa Skipper,44,60,1
1995,8,13,PatagoniaAZ,Acacia Skipper,556,60,1
1995,8,13,PatagoniaAZ,Southern Dogface,32,60,1
1995,8,13,PatagoniaAZ,Orange Sulphur,37,60,1
1995,8,13,PatagoniaAZ,Orange Skipperling,64,60,1
1995,8,13,PatagoniaAZ,Queen,496,60,1
1995,8,13,PatagoniaAZ,Monarch,4,60,1
1995,8,13,PatagoniaAZ,Tiny Checkerspot,79,60,1
1995,8,13,PatagoniaAZ,Ares Metalmark,18,60,1
1995,8,13,PatagoniaAZ,Zela Metalmark,5,60,1
1995,8,13,PatagoniaAZ,Funereal Duskywing,13,60,1
1995,8,13,PatagoniaAZ,Mournful Duskywing,20,60,1
1995,8,13,PatagoniaAZ,Variegated Fritillary,64,60,1
1995,8,13,PatagoniaAZ,Mexican Yellow,57,60,1
1995,8,13,PatagoniaAZ,Sleepy Orange,55,60,1
1995,8,13,PatagoniaAZ,Mimosa Yellow,1,60,1
1995,8,13,PatagoniaAZ,Erichson's White-Skipper,1,60,1
1995,8,13,PatagoniaAZ,Ceraunus Blue,18,60,1
1995,8,13,PatagoniaAZ,Reakirt's Blue,119,60,1
1995,8,13,PatagoniaAZ,Pahaska Skipper,20,60,1
1995,8,13,PatagoniaAZ,Uncas Skipper,3,60,1
1995,8,13,PatagoniaAZ,Fiery Skipper,32,60,1
1995,8,13,PatagoniaAZ,Common Buckeye,123,60,1
1995,8,13,PatagoniaAZ,Tropical Buckeye (form nigrosuffusa),398,60,1
1995,8,13,PatagoniaAZ,Lyside Sulphur,13,60,1
1995,8,13,PatagoniaAZ,Marine Blue,96,60,1
1995,8,13,PatagoniaAZ,Eufala Skipper,4,60,1
1995,8,13,PatagoniaAZ,American Snout,8,60,1
1995,8,13,PatagoniaAZ,Viceroy,48,60,1
1995,8,13,PatagoniaAZ,Red-spotted Purple,15,60,1
1995,8,13,PatagoniaAZ,Red Satyr,9,60,1
1995,8,13,PatagoniaAZ,Common Mestra,1,60,1
1995,8,13,PatagoniaAZ,Leda Ministreak,65,60,1
1995,8,13,PatagoniaAZ,Dainty Sulphur,20,60,1
1995,8,13,PatagoniaAZ,Mourning Cloak,3,60,1
1995,8,13,PatagoniaAZ,Two-tailed Swallowtail,13,60,1
1995,8,13,PatagoniaAZ,Black Swallowtail,1,60,1
1995,8,13,PatagoniaAZ,Large Orange Sulphur,1,60,1
1995,8,13,PatagoniaAZ,Cloudless Sulphur,200,60,1
1995,8,13,PatagoniaAZ,Common Sootywing,8,60,1
1995,8,13,PatagoniaAZ,Texan Crescent,13,60,1
1995,8,13,PatagoniaAZ,Pearl Crescent,21,60,1
