year,month,site,latitude,longitude,precip,tmean,tmin,tmax
2000,1,PatagoniaAZ,31.5072,-110.6908,1.55,9.6,0.7,18.6
2000,2,PatagoniaAZ,31.5072,-110.6908,12.66,10.7,1.8,19.6
2000,3,PatagoniaAZ,31.5072,-110.6908,36.9,10.9,2,19.9
2000,4,PatagoniaAZ,31.5072,-110.6908,0,16.6,7.2,26
2000,5,PatagoniaAZ,31.5072,-110.6908,0,21.7,11.8,31.5
2000,6,PatagoniaAZ,31.5072,-110.6908,86.35,24,16.1,32
2000,7,PatagoniaAZ,31.5072,-110.6908,49.4,24.4,16.8,32
2000,8,PatagoniaAZ,31.5072,-110.6908,151.13,22.7,15.2,30.2
2000,9,PatagoniaAZ,31.5072,-110.6908,12.95,23,14.7,31.2
2000,10,PatagoniaAZ,31.5072,-110.6908,210.41,16,9.2,22.8
2000,11,PatagoniaAZ,31.5072,-110.6908,51.59,7.7,0.4,14.9
2000,12,PatagoniaAZ,31.5072,-110.6908,1.69,9.1,0.3,17.9
2001,1,PatagoniaAZ,31.5072,-110.6908,51.44,5.8,-1.2,12.8
2001,2,PatagoniaAZ,31.5072,-110.6908,19.27,7.7,-0.5,15.9
2001,3,PatagoniaAZ,31.5072,-110.6908,23.38,10.8,2.3,19.4
2001,4,PatagoniaAZ,31.5072,-110.6908,54.23,14.4,5.6,23.2
2001,5,PatagoniaAZ,31.5072,-110.6908,5.24,20.3,10.9,29.8
2001,6,PatagoniaAZ,31.5072,-110.6908,23.68,24.2,15.3,33.2
2001,7,PatagoniaAZ,31.5072,-110.6908,140.56,23.6,17.1,30.2
2001,8,PatagoniaAZ,31.5072,-110.6908,80.73,23.5,16.1,31
2001,9,PatagoniaAZ,31.5072,-110.6908,32.39,22.7,14.3,31.1
2001,10,PatagoniaAZ,31.5072,-110.6908,18.25,17.9,9.2,26.6
2001,11,PatagoniaAZ,31.5072,-110.6908,11.63,12.8,4.9,20.8
2001,12,PatagoniaAZ,31.5072,-110.6908,44.86,6.2,-2.1,14.5
2002,1,PatagoniaAZ,31.5072,-110.6908,10.52,7.6,-0.7,15.8
2002,2,PatagoniaAZ,31.5072,-110.6908,11,9,0.3,17.7
2002,3,PatagoniaAZ,31.5072,-110.6908,0.69,10.9,1.2,20.5
2002,4,PatagoniaAZ,31.5072,-110.6908,0,17.2,7.7,26.6
2002,5,PatagoniaAZ,31.5072,-110.6908,0,19.5,9.4,29.5
2002,6,PatagoniaAZ,31.5072,-110.6908,0,25.9,16.5,35.4
2002,7,PatagoniaAZ,31.5072,-110.6908,103.16,25.1,17.8,32.4
2002,8,PatagoniaAZ,31.5072,-110.6908,62.4,24,16.5,31.4
2002,9,PatagoniaAZ,31.5072,-110.6908,47.46,22.5,14.6,30.4
2002,10,PatagoniaAZ,31.5072,-110.6908,7.5,16.1,8.2,24
2002,11,PatagoniaAZ,31.5072,-110.6908,9.94,12.3,4,20.7
2002,12,PatagoniaAZ,31.5072,-110.6908,30.17,6.6,-0.4,13.5
2003,1,PatagoniaAZ,31.5072,-110.6908,5.62,10.4,1.3,19.4
2003,2,PatagoniaAZ,31.5072,-110.6908,52.62,9,1.9,16
2003,3,PatagoniaAZ,31.5072,-110.6908,15.19,10.5,2.3,18.8
2003,4,PatagoniaAZ,31.5072,-110.6908,1.97,14.1,4.9,23.3
2003,5,PatagoniaAZ,31.5072,-110.6908,2.09,20.1,10.5,29.8
2003,6,PatagoniaAZ,31.5072,-110.6908,1.33,24.3,15.3,33.3
2003,7,PatagoniaAZ,31.5072,-110.6908,140.51,26.4,18.5,34.3
2003,8,PatagoniaAZ,31.5072,-110.6908,89.03,24.1,17.3,30.9
2003,9,PatagoniaAZ,31.5072,-110.6908,42.47,22.6,14.8,30.4
2003,10,PatagoniaAZ,31.5072,-110.6908,25.45,19.4,11.6,27.3
2003,11,PatagoniaAZ,31.5072,-110.6908,24.1,11.7,4,19.4
2003,12,PatagoniaAZ,31.5072,-110.6908,19.88,8.4,-0.2,17
2004,1,PatagoniaAZ,31.5072,-110.6908,21.9,7.7,1.1,14.3
2004,2,PatagoniaAZ,31.5072,-110.6908,19.37,6.7,-1,14.4
2004,3,PatagoniaAZ,31.5072,-110.6908,26.77,14.1,6.4,21.8
2004,4,PatagoniaAZ,31.5072,-110.6908,56.32,14.2,6.8,21.6
2004,5,PatagoniaAZ,31.5072,-110.6908,0,19.9,11.3,28.5
2004,6,PatagoniaAZ,31.5072,-110.6908,11.39,23.6,14.6,32.6
2004,7,PatagoniaAZ,31.5072,-110.6908,121.12,24.2,16.7,31.7
2004,8,PatagoniaAZ,31.5072,-110.6908,107.38,23.1,15.8,30.3
2004,9,PatagoniaAZ,31.5072,-110.6908,21.26,21.6,13.7,29.5
2004,10,PatagoniaAZ,31.5072,-110.6908,7.98,16.4,8.4,24.4
2004,11,PatagoniaAZ,31.5072,-110.6908,14.49,9,1.7,16.4
2004,12,PatagoniaAZ,31.5072,-110.6908,36.6,7.4,0.2,14.6
2005,1,PatagoniaAZ,31.5072,-110.6908,51.86,8.6,2,15.2
2005,2,PatagoniaAZ,31.5072,-110.6908,35.12,8.7,3.3,14.1
2005,3,PatagoniaAZ,31.5072,-110.6908,7.09,10.7,3.2,18.1
2005,4,PatagoniaAZ,31.5072,-110.6908,8.08,14.8,6.2,23.3
2005,5,PatagoniaAZ,31.5072,-110.6908,13.38,20,11.2,28.7
2005,6,PatagoniaAZ,31.5072,-110.6908,1.83,23.7,14.8,32.5
2005,7,PatagoniaAZ,31.5072,-110.6908,120.77,26.4,18.7,34.2
2005,8,PatagoniaAZ,31.5072,-110.6908,90.2,22.7,16.4,28.9
2005,9,PatagoniaAZ,31.5072,-110.6908,10.6,22.6,14.9,30.3
2005,10,PatagoniaAZ,31.5072,-110.6908,10.58,17.3,9,25.6
2005,11,PatagoniaAZ,31.5072,-110.6908,0,12.8,3.7,21.8
2005,12,PatagoniaAZ,31.5072,-110.6908,2.21,9.2,0.3,18.1
2006,1,PatagoniaAZ,31.5072,-110.6908,0,8.8,-0.3,17.9
2006,2,PatagoniaAZ,31.5072,-110.6908,4.88,10.2,1.1,19.4
2006,3,PatagoniaAZ,31.5072,-110.6908,30.02,10.6,2.9,18.3
2006,4,PatagoniaAZ,31.5072,-110.6908,0,15.7,6.8,24.5
2006,5,PatagoniaAZ,31.5072,-110.6908,0,20.9,11.7,30
2006,6,PatagoniaAZ,31.5072,-110.6908,26.78,25.6,17.4,33.8
2006,7,PatagoniaAZ,31.5072,-110.6908,157.07,25.4,18.4,32.3
2006,8,PatagoniaAZ,31.5072,-110.6908,115.74,22.5,16.7,28.3
2006,9,PatagoniaAZ,31.5072,-110.6908,84.74,19.7,13,26.4
2006,10,PatagoniaAZ,31.5072,-110.6908,7.25,16.3,8,24.6
2006,11,PatagoniaAZ,31.5072,-110.6908,0,13.3,4,22.6
2006,12,PatagoniaAZ,31.5072,-110.6908,17.24,6.8,-1.2,14.8
2007,1,PatagoniaAZ,31.5072,-110.6908,34.66,5.1,-2,12.3
2007,2,PatagoniaAZ,31.5072,-110.6908,1.89,8.6,0.3,17
2007,3,PatagoniaAZ,31.5072,-110.6908,22.2,12.5,3.8,21.2
2007,4,PatagoniaAZ,31.5072,-110.6908,4.57,15,6.5,23.4
2007,5,PatagoniaAZ,31.5072,-110.6908,3.9,19.9,11,28.8
2007,6,PatagoniaAZ,31.5072,-110.6908,18.89,24.7,16.1,33.3
2007,7,PatagoniaAZ,31.5072,-110.6908,148.95,24.9,18.2,31.5
2007,8,PatagoniaAZ,31.5072,-110.6908,150.45,23.6,17.5,29.8
2007,9,PatagoniaAZ,31.5072,-110.6908,80.32,21.9,14.7,29.1
2007,10,PatagoniaAZ,31.5072,-110.6908,8.27,17.5,9,26
2007,11,PatagoniaAZ,31.5072,-110.6908,35.18,14.3,6.2,22.3
2007,12,PatagoniaAZ,31.5072,-110.6908,47.78,6.7,-0.5,13.9
2008,1,PatagoniaAZ,31.5072,-110.6908,13.3,7.2,0.2,14.2
2008,2,PatagoniaAZ,31.5072,-110.6908,21.6,9,0.6,17.4
2008,3,PatagoniaAZ,31.5072,-110.6908,0,11.5,2.3,20.7
2008,4,PatagoniaAZ,31.5072,-110.6908,0,14.8,5.6,24.1
2008,5,PatagoniaAZ,31.5072,-110.6908,16.06,17.9,9.3,26.5
2008,6,PatagoniaAZ,31.5072,-110.6908,33.67,25,15.9,34
2008,7,PatagoniaAZ,31.5072,-110.6908,211.6,23.4,17.5,29.4
2008,8,PatagoniaAZ,31.5072,-110.6908,105.18,23,16.5,29.6
2008,9,PatagoniaAZ,31.5072,-110.6908,36.52,21.1,13.3,28.9
2008,10,PatagoniaAZ,31.5072,-110.6908,10.83,17.6,8.4,26.7
2008,11,PatagoniaAZ,31.5072,-110.6908,20.5,12.9,4.7,21.1
2008,12,PatagoniaAZ,31.5072,-110.6908,11.97,8.7,1.5,15.9
2009,1,PatagoniaAZ,31.5072,-110.6908,11.6,9.5,1.4,17.5
2009,2,PatagoniaAZ,31.5072,-110.6908,15.95,10,1,19
2009,3,PatagoniaAZ,31.5072,-110.6908,7.55,13,3.9,22
2009,4,PatagoniaAZ,31.5072,-110.6908,7.94,14.4,5.6,23.3
2009,5,PatagoniaAZ,31.5072,-110.6908,19.28,21.2,12.5,29.9
2009,6,PatagoniaAZ,31.5072,-110.6908,25.95,22.7,14.5,30.8
2009,7,PatagoniaAZ,31.5072,-110.6908,83.14,25.6,18.4,32.9
2009,8,PatagoniaAZ,31.5072,-110.6908,49.77,24.9,17,32.7
2009,9,PatagoniaAZ,31.5072,-110.6908,21.52,22.5,14.8,30.3
2009,10,PatagoniaAZ,31.5072,-110.6908,11.51,16.4,8.3,24.5
2009,11,PatagoniaAZ,31.5072,-110.6908,4.7,13.3,4.8,21.8
2009,12,PatagoniaAZ,31.5072,-110.6908,23.54,6.8,-0.4,13.9
2010,1,PatagoniaAZ,31.5072,-110.6908,105.15,7.7,0.3,15
2010,2,PatagoniaAZ,31.5072,-110.6908,53.21,7.4,0.3,14.5
2010,3,PatagoniaAZ,31.5072,-110.6908,20.08,10.3,2.4,18.2
2010,4,PatagoniaAZ,31.5072,-110.6908,18.94,14,5.6,22.3
2010,5,PatagoniaAZ,31.5072,-110.6908,0,17.5,8.1,26.9
2010,6,PatagoniaAZ,31.5072,-110.6908,1.61,24.2,15.2,33.3
2010,7,PatagoniaAZ,31.5072,-110.6908,179.72,25.2,18.5,31.9
2010,8,PatagoniaAZ,31.5072,-110.6908,98.03,23.9,17.2,30.5
2010,9,PatagoniaAZ,31.5072,-110.6908,37.63,22.5,14.8,30.2
2010,10,PatagoniaAZ,31.5072,-110.6908,26.8,17.4,9.1,25.7
2010,11,PatagoniaAZ,31.5072,-110.6908,0,10.5,1.9,19
2010,12,PatagoniaAZ,31.5072,-110.6908,20.62,10.3,1.9,18.8
2011,1,PatagoniaAZ,31.5072,-110.6908,1.53,7.3,-1.5,16.1
2011,2,PatagoniaAZ,31.5072,-110.6908,6.88,7.1,-1.7,15.9
2011,3,PatagoniaAZ,31.5072,-110.6908,0.64,13.2,3.4,23
2011,4,PatagoniaAZ,31.5072,-110.6908,7.98,16.6,7.7,25.5
2011,5,PatagoniaAZ,31.5072,-110.6908,0,18.2,9.1,27.3
2011,6,PatagoniaAZ,31.5072,-110.6908,2.74,24.8,14.8,34.8
2011,7,PatagoniaAZ,31.5072,-110.6908,75.24,24.8,17.6,32
2011,8,PatagoniaAZ,31.5072,-110.6908,73.26,25.1,18.2,31.9
2011,9,PatagoniaAZ,31.5072,-110.6908,51.4,22.7,14.8,30.6
2011,10,PatagoniaAZ,31.5072,-110.6908,0,18.2,9.1,27.2
2011,11,PatagoniaAZ,31.5072,-110.6908,21.21,11,3.4,18.5
2011,12,PatagoniaAZ,31.5072,-110.6908,79.13,6,-0.8,12.8
2012,1,PatagoniaAZ,31.5072,-110.6908,5.56,9.2,0.3,18
2012,2,PatagoniaAZ,31.5072,-110.6908,5.66,9.1,0.8,17.4
2012,3,PatagoniaAZ,31.5072,-110.6908,17.48,11.3,1.9,20.6
2012,4,PatagoniaAZ,31.5072,-110.6908,3.26,16.3,6.9,25.6
2012,5,PatagoniaAZ,31.5072,-110.6908,13.8,20.8,11.4,30.1
2012,6,PatagoniaAZ,31.5072,-110.6908,15.89,25.5,16.4,34.7
2012,7,PatagoniaAZ,31.5072,-110.6908,158.11,23.9,17.8,30
2012,8,PatagoniaAZ,31.5072,-110.6908,60.89,24.5,17.5,31.6
2012,9,PatagoniaAZ,31.5072,-110.6908,57.67,21.7,14.6,28.7
2012,10,PatagoniaAZ,31.5072,-110.6908,0,18.3,9.1,27.4
2012,11,PatagoniaAZ,31.5072,-110.6908,6.44,14,5.8,22.3
2012,12,PatagoniaAZ,31.5072,-110.6908,46.99,7.9,-0.2,15.9
2013,1,PatagoniaAZ,31.5072,-110.6908,25.74,5.6,-1.6,12.8
2013,2,PatagoniaAZ,31.5072,-110.6908,12.47,6.3,-1.6,14.2
2013,3,PatagoniaAZ,31.5072,-110.6908,3.43,13.8,5.3,22.3
2013,4,PatagoniaAZ,31.5072,-110.6908,0,15.6,7.2,24.1
2013,5,PatagoniaAZ,31.5072,-110.6908,0,19.8,11,28.5
2013,6,PatagoniaAZ,31.5072,-110.6908,5.12,26.2,17.3,35.1
2013,7,PatagoniaAZ,31.5072,-110.6908,107.9,24.6,18.4,30.7
2013,8,PatagoniaAZ,31.5072,-110.6908,85.5,23.9,17,30.8
2013,9,PatagoniaAZ,31.5072,-110.6908,45.74,21.8,14.3,29.3
2013,10,PatagoniaAZ,31.5072,-110.6908,0,16.5,7.4,25.6
2013,11,PatagoniaAZ,31.5072,-110.6908,39.71,12.5,5,20
2013,12,PatagoniaAZ,31.5072,-110.6908,15.44,8,0.9,15.2
2014,1,PatagoniaAZ,31.5072,-110.6908,0,9.9,1,18.9
2014,2,PatagoniaAZ,31.5072,-110.6908,3.24,11.6,2.8,20.3
2014,3,PatagoniaAZ,31.5072,-110.6908,26.28,13.1,4.9,21.3
2014,4,PatagoniaAZ,31.5072,-110.6908,1.07,15.3,6.4,24.1
2014,5,PatagoniaAZ,31.5072,-110.6908,0,19.7,10.8,28.6
2014,6,PatagoniaAZ,31.5072,-110.6908,0,26.1,17.5,34.7
2014,7,PatagoniaAZ,31.5072,-110.6908,127.4,24.9,17.9,31.8
2014,8,PatagoniaAZ,31.5072,-110.6908,109.29,22.7,16.2,29.2
2014,9,PatagoniaAZ,31.5072,-110.6908,130.16,21.9,15.5,28.2
2014,10,PatagoniaAZ,31.5072,-110.6908,30.78,18.4,10.1,26.6
2014,11,PatagoniaAZ,31.5072,-110.6908,0,12.1,3.9,20.2
2014,12,PatagoniaAZ,31.5072,-110.6908,29.71,8.5,0.9,16.1
2015,1,PatagoniaAZ,31.5072,-110.6908,58.39,8.3,0.9,15.7
2015,2,PatagoniaAZ,31.5072,-110.6908,7.68,11.9,3.8,20
2015,3,PatagoniaAZ,31.5072,-110.6908,13.74,13.5,5.8,21.1
2015,4,PatagoniaAZ,31.5072,-110.6908,16.28,14.7,6.3,23.1
2015,5,PatagoniaAZ,31.5072,-110.6908,3.45,17,8.3,25.6
2015,6,PatagoniaAZ,31.5072,-110.6908,41.92,25.3,16.6,33.9
2015,7,PatagoniaAZ,31.5072,-110.6908,117.54,23.9,17.4,30.4
2015,8,PatagoniaAZ,31.5072,-110.6908,97.6,24.9,17.6,32.3
2015,9,PatagoniaAZ,31.5072,-110.6908,114.15,22.3,15.5,29
2015,10,PatagoniaAZ,31.5072,-110.6908,43.35,18.3,11.4,25.3
2015,11,PatagoniaAZ,31.5072,-110.6908,15.45,11.3,3,19.7
2015,12,PatagoniaAZ,31.5072,-110.6908,16.65,7.2,-0.8,15.2
2016,1,PatagoniaAZ,31.5072,-110.6908,42.52,7.1,-1.1,15.2
2016,2,PatagoniaAZ,31.5072,-110.6908,5.26,11.5,1.9,21.2
2016,3,PatagoniaAZ,31.5072,-110.6908,4.28,13.6,4.2,22.9
2016,4,PatagoniaAZ,31.5072,-110.6908,8.62,14.4,5.6,23.2
2016,5,PatagoniaAZ,31.5072,-110.6908,0.17,18.3,9.4,27.2
2016,6,PatagoniaAZ,31.5072,-110.6908,38.38,25.3,16.8,33.9
2016,7,PatagoniaAZ,31.5072,-110.6908,66.29,25.9,18.6,33.1
2016,8,PatagoniaAZ,31.5072,-110.6908,167.66,22.7,15.7,29.7
2016,9,PatagoniaAZ,31.5072,-110.6908,88.51,20.9,13.3,28.5
2016,10,PatagoniaAZ,31.5072,-110.6908,10.48,19.7,10.7,28.7
2016,11,PatagoniaAZ,31.5072,-110.6908,2.56,13.1,4.9,21.3
2016,12,PatagoniaAZ,31.5072,-110.6908,40.09,9.6,2.2,17
2017,1,PatagoniaAZ,31.5072,-110.6908,39.27,7.5,0.5,14.6
2017,2,PatagoniaAZ,31.5072,-110.6908,6.96,10.7,2.2,19.2
2017,3,PatagoniaAZ,31.5072,-110.6908,3.39,14.8,5.3,24.3
2017,4,PatagoniaAZ,31.5072,-110.6908,7.47,16.2,6.6,25.8
2017,5,PatagoniaAZ,31.5072,-110.6908,6.45,19.1,10.2,28
2017,6,PatagoniaAZ,31.5072,-110.6908,2.96,26,16.5,35.5
2017,7,PatagoniaAZ,31.5072,-110.6908,178.9,24.4,17.9,31
2017,8,PatagoniaAZ,31.5072,-110.6908,58.69,23.6,16.4,30.8
2017,9,PatagoniaAZ,31.5072,-110.6908,6.25,22,13.8,30.3
2017,10,PatagoniaAZ,31.5072,-110.6908,4.91,20.1,10.7,29.5
2017,11,PatagoniaAZ,31.5072,-110.6908,3.52,16.2,7.3,25.2
2017,12,PatagoniaAZ,31.5072,-110.6908,19.84,9.7,2,17.4
2018,1,PatagoniaAZ,31.5072,-110.6908,3.19,10.3,2.1,18.5
2018,2,PatagoniaAZ,31.5072,-110.6908,94.86,10.3,2.6,18
2018,3,PatagoniaAZ,31.5072,-110.6908,1.02,12.5,3.9,21.2
2018,4,PatagoniaAZ,31.5072,-110.6908,0,17.7,8.6,26.7
2018,5,PatagoniaAZ,31.5072,-110.6908,0,20.4,10.8,30
2018,6,PatagoniaAZ,31.5072,-110.6908,26.33,25.3,16.3,34.4
2018,7,PatagoniaAZ,31.5072,-110.6908,85.23,25.4,18.4,32.3
2018,8,PatagoniaAZ,31.5072,-110.6908,104.23,24.2,17.5,30.8
2018,9,PatagoniaAZ,31.5072,-110.6908,46.33,23.3,15.7,30.9
2018,10,PatagoniaAZ,31.5072,-110.6908,120.1,16.1,9.1,23.1
2018,11,PatagoniaAZ,31.5072,-110.6908,2.89,10.7,1.9,19.4
2018,12,PatagoniaAZ,31.5072,-110.6908,33.57,7.5,0.1,14.8
2019,1,PatagoniaAZ,31.5072,-110.6908,31.4,7.3,-0.5,15.2
2019,2,PatagoniaAZ,31.5072,-110.6908,76.85,6.6,-0.5,13.7
2019,3,PatagoniaAZ,31.5072,-110.6908,29,12.2,4.1,20.3
2019,4,PatagoniaAZ,31.5072,-110.6908,0.28,14.9,5.7,24.2
2019,5,PatagoniaAZ,31.5072,-110.6908,14.49,15.7,6.6,24.9
2019,6,PatagoniaAZ,31.5072,-110.6908,1.68,23.8,14.6,33
2019,7,PatagoniaAZ,31.5072,-110.6908,63.41,25.8,17.8,33.9
2019,8,PatagoniaAZ,31.5072,-110.6908,84.73,24.5,16.8,32.2
2019,9,PatagoniaAZ,31.5072,-110.6908,97.36,21.5,14.3,28.7
2019,10,PatagoniaAZ,31.5072,-110.6908,0,16.3,7.2,25.4
2019,11,PatagoniaAZ,31.5072,-110.6908,123.62,13.1,6.2,20
2019,12,PatagoniaAZ,31.5072,-110.6908,54.29,7.7,0.4,15
2020,1,PatagoniaAZ,31.5072,-110.6908,19.61,7.9,-1,16.7
2020,2,PatagoniaAZ,31.5072,-110.6908,32.09,8.4,0.1,16.7
2020,3,PatagoniaAZ,31.5072,-110.6908,60.69,11.5,4.3,18.7
2020,4,PatagoniaAZ,31.5072,-110.6908,2.52,15.5,6.7,24.4
2020,5,PatagoniaAZ,31.5072,-110.6908,4.4,21.3,12.1,30.6
2020,6,PatagoniaAZ,31.5072,-110.6908,6.03,24.8,15.7,33.8
2020,7,PatagoniaAZ,31.5072,-110.6908,62.98,26.4,19.1,33.8
2020,8,PatagoniaAZ,31.5072,-110.6908,70.71,26.9,19,34.8
2020,9,PatagoniaAZ,31.5072,-110.6908,14.72,22.4,14,30.9
2020,10,PatagoniaAZ,31.5072,-110.6908,0,18.7,8.4,29
2020,11,PatagoniaAZ,31.5072,-110.6908,3.96,14.1,5.1,23
2020,12,PatagoniaAZ,31.5072,-110.6908,11.62,7.3,-1.6,16.2
1997,1,PortalAZ,31.85,-109.1667,62.63,2.3,-4,8.7
1997,2,PortalAZ,31.85,-109.1667,51.22,4,-3.4,11.4
1997,3,PortalAZ,31.85,-109.1667,24.6,9.5,2,17
1997,4,PortalAZ,31.85,-109.1667,17.23,9.3,0.9,17.6
1997,5,PortalAZ,31.85,-109.1667,95.19,15.5,6.5,24.6
1997,6,PortalAZ,31.85,-109.1667,8.62,18.3,9.4,27.2
1997,7,PortalAZ,31.85,-109.1667,94.39,20.9,13.4,28.4
1997,8,PortalAZ,31.85,-109.1667,135.2,19.7,13.1,26.3
1997,9,PortalAZ,31.85,-109.1667,110.9,19.9,12.7,27
1997,10,PortalAZ,31.85,-109.1667,65.71,13.1,5.5,20.7
1997,11,PortalAZ,31.85,-109.1667,27.43,8.1,1.1,15.2
1997,12,PortalAZ,31.85,-109.1667,120,1,-5.1,7.1
1998,1,PortalAZ,31.85,-109.1667,1.53,3.3,-4.5,11.1
1998,2,PortalAZ,31.85,-109.1667,71.49,2.5,-4.2,9.2
1998,3,PortalAZ,31.85,-109.1667,65.7,5.8,-2.3,13.8
1998,4,PortalAZ,31.85,-109.1667,2.58,8.3,-0.4,16.9
1998,5,PortalAZ,31.85,-109.1667,0,14.4,5.2,23.7
1998,6,PortalAZ,31.85,-109.1667,5.92,18.7,9.3,28.1
1998,7,PortalAZ,31.85,-109.1667,152.59,20.4,13.7,27.1
1998,8,PortalAZ,31.85,-109.1667,51.73,19.8,12.7,26.8
1998,9,PortalAZ,31.85,-109.1667,65.3,18.6,11,26.2
1998,10,PortalAZ,31.85,-109.1667,57.92,13.1,5.4,20.7
1998,11,PortalAZ,31.85,-109.1667,74.29,8,-0.5,16.5
1998,12,PortalAZ,31.85,-109.1667,29.64,3.5,-3.3,10.3
1999,1,PortalAZ,31.85,-109.1667,0,4.6,-3.8,12.9
1999,2,PortalAZ,31.85,-109.1667,0,6,-2.9,15
1999,3,PortalAZ,31.85,-109.1667,3.7,7.8,-1.4,17.1
1999,4,PortalAZ,31.85,-109.1667,13.64,9.7,1,18.4
1999,5,PortalAZ,31.85,-109.1667,0,14.7,5.5,24
1999,6,PortalAZ,31.85,-109.1667,17.83,18.1,9.2,27
1999,7,PortalAZ,31.85,-109.1667,186.16,19,12.6,25.5
1999,8,PortalAZ,31.85,-109.1667,130.02,19,12.4,25.6
1999,9,PortalAZ,31.85,-109.1667,48.43,17.2,9.7,24.8
1999,10,PortalAZ,31.85,-109.1667,2.83,12.8,3.4,22.1
1999,11,PortalAZ,31.85,-109.1667,0,10.7,2.9,18.4
1999,12,PortalAZ,31.85,-109.1667,10.73,2.3,-4.5,9.1
2000,1,PortalAZ,31.85,-109.1667,0,5,-3.1,13.1
2000,2,PortalAZ,31.85,-109.1667,2.4,6.6,-1.7,15
2000,3,PortalAZ,31.85,-109.1667,13.71,7.1,-1.8,15.9
2000,4,PortalAZ,31.85,-109.1667,0,12.4,2.5,22.3
2000,5,PortalAZ,31.85,-109.1667,0,17.4,7.4,27.5
2000,6,PortalAZ,31.85,-109.1667,110.1,19.5,11.5,27.5
2000,7,PortalAZ,31.85,-109.1667,59.27,21.7,14.8,28.6
2000,8,PortalAZ,31.85,-109.1667,72.56,19.7,12.3,27.1
2000,9,PortalAZ,31.85,-109.1667,19,20.2,12.7,27.6
2000,10,PortalAZ,31.85,-109.1667,236.45,11.3,4.9,17.7
2000,11,PortalAZ,31.85,-109.1667,43.28,4,-3,11
2000,12,PortalAZ,31.85,-109.1667,14.71,5.1,-1.4,11.5
2001,1,PortalAZ,31.85,-109.1667,54.47,1.4,-5.6,8.5
2001,2,PortalAZ,31.85,-109.1667,15.17,4.5,-2.7,11.6
2001,3,PortalAZ,31.85,-109.1667,14.86,6.6,-1.5,14.7
2001,4,PortalAZ,31.85,-109.1667,30.76,11.5,3.1,19.8
2001,5,PortalAZ,31.85,-109.1667,11.2,16.1,6.9,25.3
2001,6,PortalAZ,31.85,-109.1667,17.51,21.1,12.8,29.4
2001,7,PortalAZ,31.85,-109.1667,91.74,20.7,14.2,27.2
2001,8,PortalAZ,31.85,-109.1667,116.43,19.4,12.4,26.4
2001,9,PortalAZ,31.85,-109.1667,76.9,18.9,12.2,25.6
2001,10,PortalAZ,31.85,-109.1667,15.46,14.7,6.8,22.6
2001,11,PortalAZ,31.85,-109.1667,19.93,8,0.5,15.4
2001,12,PortalAZ,31.85,-109.1667,12.85,1.9,-5.3,9.1
2002,1,PortalAZ,31.85,-109.1667,31.9,3.4,-4,10.8
2002,2,PortalAZ,31.85,-109.1667,43.83,4.2,-3.7,12.1
2002,3,PortalAZ,31.85,-109.1667,0,7.2,-1.8,16.2
2002,4,PortalAZ,31.85,-109.1667,0,13,3.7,22.2
2002,5,PortalAZ,31.85,-109.1667,0,14.9,4.7,25.1
2002,6,PortalAZ,31.85,-109.1667,2.22,21.1,11.6,30.5
2002,7,PortalAZ,31.85,-109.1667,44.17,20.9,13.8,28.1
2002,8,PortalAZ,31.85,-109.1667,171.35,20,12.8,27.2
2002,9,PortalAZ,31.85,-109.1667,31.09,17.5,10.1,24.9
2002,10,PortalAZ,31.85,-109.1667,16.28,11.2,3.2,19.2
2002,11,PortalAZ,31.85,-109.1667,16.22,7.5,-0.6,15.7
2002,12,PortalAZ,31.85,-109.1667,37.09,2.2,-4.3,8.6
2003,1,PortalAZ,31.85,-109.1667,3.36,6.6,-0.3,13.5
2003,2,PortalAZ,31.85,-109.1667,74.07,4.7,-2.3,11.7
2003,3,PortalAZ,31.85,-109.1667,14.03,6.2,-2.1,14.4
2003,4,PortalAZ,31.85,-109.1667,4.94,10.2,1.2,19.3
2003,5,PortalAZ,31.85,-109.1667,2.35,15.8,6.1,25.5
2003,6,PortalAZ,31.85,-109.1667,17.67,19.2,10,28.5
2003,7,PortalAZ,31.85,-109.1667,69.25,22.3,13.9,30.6
2003,8,PortalAZ,31.85,-109.1667,71.56,20.5,13.3,27.6
2003,9,PortalAZ,31.85,-109.1667,17.08,18.2,10.1,26.2
2003,10,PortalAZ,31.85,-109.1667,11.29,14.5,5.7,23.4
2003,11,PortalAZ,31.85,-109.1667,40.86,7.8,-0,15.6
2003,12,PortalAZ,31.85,-109.1667,12.22,3.5,-4.5,11.6
2004,1,PortalAZ,31.85,-109.1667,113.06,3.1,-3.2,9.5
2004,2,PortalAZ,31.85,-109.1667,23.97,2.5,-5.1,10.1
2004,3,PortalAZ,31.85,-109.1667,37.18,9.2,1,17.4
2004,4,PortalAZ,31.85,-109.1667,43,9.3,1.2,17.5
2004,5,PortalAZ,31.85,-109.1667,22.28,16.1,7.6,24.6
2004,6,PortalAZ,31.85,-109.1667,15.69,20.1,11.4,28.8
2004,7,PortalAZ,31.85,-109.1667,62.47,20.4,12.5,28.4
2004,8,PortalAZ,31.85,-109.1667,114.85,18.7,11.7,25.8
2004,9,PortalAZ,31.85,-109.1667,73.91,16.4,8,24.8
2004,10,PortalAZ,31.85,-109.1667,27.47,12.9,5.2,20.6
2004,11,PortalAZ,31.85,-109.1667,43.99,5.1,-2.3,12.4
