Year,Month,Day,Site,NABAEnglishName,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2021,9,25,McDowell Sonoran Preserve,Mexican Yellow,Eurema_mexicana  ,32,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Mormon Metalmark,Apodemia_mormo  ,23,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Northern White-Skipper,Heliopetes_ericetorum ,3,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Orange Skipperling,Copaeodes_aurantiacus  ,11,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Orange Sulphur,Colias_eurytheme  ,10,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Painted Lady,Vanessa_cardui  ,17,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Palmer's Metalmark,Apodemia_palmeri  ,1,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Pipevine Swallowtail,Battus_philenor  ,344,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Queen,Danaus_gilippus ,81,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Reakirt's Blue,Hemiargus_isola  ,2,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Sleepy Orange,Eurema_nicippe  ,5123,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Southern Dogface,Colias_cesonia  ,76,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Spring Azure,Celastrina_ladon  ,13,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Tailed Orange,Eurema_proterpia  ,2,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Texan Crescent,Phyciodes_texana  ,2,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Tiny Checkerspot,Dymasia_dymas  ,25,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Chalcedon Variable Checkerspot,Euphydryas_chalcedona_chalcedona  ,2,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Variegated Fritillary,Euptoieta_claudia  ,2,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Violet-clouded Skipper,Lerodea_arabus  ,1,28.5,28,6,20
2021,9,25,McDowell Sonoran Preserve,Western Pygmy-Blue,Brephidium_exile  ,76,28.5,28,6,20
2021,8,9,Patagonia,Acacia Skipper,Cogia_hippalus  ,1,63.5,15,8,24
2021,8,9,Patagonia,American Lady,Vanessa_virginiensis  ,4,63.5,15,8,24
2021,8,9,Patagonia,American Snout,Libytheana_carinenta  ,217,63.5,15,8,24
2021,8,9,Patagonia,Arizona Metalmark,Calephelis_arizonensis  ,1,63.5,15,8,24
2021,8,9,Patagonia,Arizona Powdered-Skipper,Systasea_zampa  ,1,63.5,15,8,24
2021,8,9,Patagonia,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,1,63.5,15,8,24
2021,8,9,Patagonia,Cabbage White,Pieris_rapae  ,4,63.5,15,8,24
2021,8,9,Patagonia,Ceraunus Blue,Hemiargus_ceraunus  ,36,63.5,15,8,24
2021,8,9,Patagonia,Checkered White,Pontia_protodice  ,4,63.5,15,8,24
2021,8,9,Patagonia,Cloudless Sulphur,Phoebis_sennae  ,932,63.5,15,8,24
2021,8,9,Patagonia,Common Buckeye,Junonia_coenia  ,1,63.5,15,8,24
2021,8,9,Patagonia,Common Sootywing,Pholisora_catullus  ,14,63.5,15,8,24
2021,8,9,Patagonia,Common Streaky-Skipper,Celotes_nessus  ,2,63.5,15,8,24
2021,8,9,Patagonia,Dainty Sulphur,Nathalis_iole  ,46,63.5,15,8,24
2021,8,9,Patagonia,Desert Checkered-Skipper,Pyrgus_philetas  ,1,63.5,15,8,24
2021,8,9,Patagonia,Elada Checkerspot,Texola_elada  ,48,63.5,15,8,24
2021,8,9,Patagonia,Elissa Roadside-Skipper,Amblyscirtes_elissa  ,1,63.5,15,8,24
2021,8,9,Patagonia,Empress Leilia,Asterocampa_leilia  ,15,63.5,15,8,24
2021,8,9,Patagonia,Fatal Metalmark,Calephelis_nemesis  ,18,63.5,15,8,24
2021,8,9,Patagonia,Fiery Skipper,Hylephila_phyleus  ,15,63.5,15,8,24
2021,8,9,Patagonia,Funereal Duskywing,Erynnis_funeralis  ,4,63.5,15,8,24
2021,8,9,Patagonia,Golden-headed Scallopwing,Staphylus_ceos  ,9,63.5,15,8,24
2021,8,9,Patagonia,Gulf Fritillary,Agraulis_vanillae  ,10,63.5,15,8,24
2021,8,9,Patagonia,Hackberry Emperor,Asterocampa_celtis  ,1,63.5,15,8,24
2021,8,9,Patagonia,Large Orange Sulphur,Phoebis_agarithe  ,2,63.5,15,8,24
2021,8,9,Patagonia,Leda Ministreak,Ministrymon_leda  ,24,63.5,15,8,24
2021,8,9,Patagonia,Marine Blue,Leptotes_marina  ,403,63.5,15,8,24
2021,8,9,Patagonia,Mexican Yellow,Eurema_mexicana  ,11,63.5,15,8,24
2021,8,9,Patagonia,Monarch,Danaus_plexippus ,18,63.5,15,8,24
2021,8,9,Patagonia,Mournful Duskywing,Erynnis_tristis  ,3,63.5,15,8,24
2021,8,9,Patagonia,Mourning Cloak,Nymphalis_antiopa  ,3,63.5,15,8,24
2021,8,9,Patagonia,Orange Skipperling,Copaeodes_aurantiacus  ,3,63.5,15,8,24
2021,8,9,Patagonia,Orange Sulphur,Colias_eurytheme  ,126,63.5,15,8,24
2021,8,9,Patagonia,Pahaska Skipper,Hesperia_pahaska  ,1,63.5,15,8,24
2021,8,9,Patagonia,Painted Crescent,Phyciodes_picta  ,30,63.5,15,8,24
2021,8,9,Patagonia,Painted Lady,Vanessa_cardui  ,13,63.5,15,8,24
2021,8,9,Patagonia,Palmer's Metalmark,Apodemia_palmeri  ,6,63.5,15,8,24
2021,8,9,Patagonia,Pipevine Swallowtail,Battus_philenor  ,30,63.5,15,8,24
2021,8,9,Patagonia,Queen,Danaus_gilippus ,105,63.5,15,8,24
2021,8,9,Patagonia,Reakirt's Blue,Hemiargus_isola  ,5,63.5,15,8,24
2021,8,9,Patagonia,Red Admiral,Vanessa_atalanta  ,2,63.5,15,8,24
2021,8,9,Patagonia,Red Satyr,Megisto_rubricata  ,1,63.5,15,8,24
2021,8,9,Patagonia,Sleepy Orange,Eurema_nicippe  ,196,63.5,15,8,24
2021,8,9,Patagonia,Southern Dogface,Colias_cesonia  ,32,63.5,15,8,24
2021,8,9,Patagonia,Tailed Orange,Eurema_proterpia  ,24,63.5,15,8,24
2021,8,9,Patagonia,Tawny Emperor,Asterocampa_clyton  ,4,63.5,15,8,24
2021,8,9,Patagonia,Texas Roadside-Skipper,Amblyscirtes_texanae  ,3,63.5,15,8,24
2021,8,9,Patagonia,Theona Checkerspot,Thessalia_theona  ,1,63.5,15,8,24
2021,8,9,Patagonia,Tiny Checkerspot,Dymasia_dymas  ,1,63.5,15,8,24
2021,8,9,Patagonia,Variegated Fritillary,Euptoieta_claudia  ,174,63.5,15,8,24
2021,8,9,Patagonia,Viceroy,Limenitis_archippus  ,7,63.5,15,8,24
2021,8,9,Patagonia,Western Pygmy-Blue,Brephidium_exile  ,3,63.5,15,8,24
2021,8,9,Patagonia,White Checkered-Skipper,Pyrgus_albescens  ,32,63.5,15,8,24
2021,8,9,Patagonia,Zela Metalmark,Emesis_zela  ,5,63.5,15,8,24
2021,8,6,Portal,American Snout,Libytheana_carinenta  ,6,7,11,2,5
2021,8,6,Portal,Black Swallowtail,Papilio_polyxenes  ,1,7,11,2,5
2021,8,6,Portal,Bordered Patch,Chlosyne_lacinia  ,3,7,11,2,5
2021,8,6,Portal,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,2,7,11,2,5
2021,8,6,Portal,California Sister,Adelpha_bredowii  ,2,7,11,2,5
2021,8,6,Portal,Ceraunus Blue,Hemiargus_ceraunus  ,2,7,11,2,5
2021,8,6,Portal,Checkered White,Pontia_protodice  ,4,7,11,2,5
2021,8,6,Portal,Cloudless Sulphur,Phoebis_sennae  ,57,7,11,2,5
2021,8,6,Portal,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,6,7,11,2,5
2021,8,6,Portal,Dainty Sulphur,Nathalis_iole  ,11,7,11,2,5
2021,8,6,Portal,Dotted Roadside-Skipper,Amblyscirtes_eos  ,1,7,11,2,5
2021,8,6,Portal,Dull Firetip,Pyrrhopyge_araxes  ,1,7,11,2,5
2021,8,6,Portal,Edwards' Skipperling,Oarisma_edwardsii  ,1,7,11,2,5
2021,8,6,Portal,Elada Checkerspot,Texola_elada  ,1,7,11,2,5
2021,8,6,Portal,Four-spotted Skipperling,Piruna_polingi  ,4,7,11,2,5
2021,8,6,Portal,Golden-headed Scallopwing,Staphylus_ceos  ,1,7,11,2,5
2021,8,6,Portal,Gulf Fritillary,Agraulis_vanillae  ,1,7,11,2,5
2021,8,6,Portal,Lyside Sulphur,Kricogonia_lyside  ,1,7,11,2,5
2021,8,6,Portal,Marine Blue,Leptotes_marina  ,5,7,11,2,5
2021,8,6,Portal,Meridian Duskywing,Erynnis_meridianus  ,2,7,11,2,5
2021,8,6,Portal,Mexican Yellow,Eurema_mexicana  ,9,7,11,2,5
2021,8,6,Portal,Monarch,Danaus_plexippus ,4,7,11,2,5
2021,8,6,Portal,Moon-marked Skipper,Atrytonopsis_lunus  ,2,7,11,2,5
2021,8,6,Portal,Mylitta Crescent,Phyciodes_mylitta  ,3,7,11,2,5
2021,8,6,Portal,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,7,11,2,5
2021,8,6,Portal,Nais Metalmark,Apodemia_nais  ,2,7,11,2,5
2021,8,6,Portal,Orange Skipperling,Copaeodes_aurantiacus  ,1,7,11,2,5
2021,8,6,Portal,Orange Sulphur,Colias_eurytheme  ,55,7,11,2,5
2021,8,6,Portal,Painted Lady,Vanessa_cardui  ,1,7,11,2,5
2021,8,6,Portal,Pipevine Swallowtail,Battus_philenor  ,2,7,11,2,5
2021,8,6,Portal,Queen,Danaus_gilippus ,11,7,11,2,5
2021,8,6,Portal,Reakirt's Blue,Hemiargus_isola  ,7,7,11,2,5
2021,8,6,Portal,Red Admiral,Vanessa_atalanta  ,1,7,11,2,5
2021,8,6,Portal,Silver-spotted Skipper,Epargyreus_clarus ,2,7,11,2,5
2021,8,6,Portal,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,4,7,11,2,5
2021,8,6,Portal,Sleepy Orange,Eurema_nicippe  ,61,7,11,2,5
2021,8,6,Portal,Snow's Skipper,Paratrytone_snowi  ,9,7,11,2,5
2021,8,6,Portal,Southern Dogface,Colias_cesonia  ,5,7,11,2,5
2021,8,6,Portal,Tailed Orange,Eurema_proterpia  ,1,7,11,2,5
2021,8,6,Portal,Taxiles Skipper,Poanes_taxiles  ,14,7,11,2,5
2021,8,6,Portal,Texas Roadside-Skipper,Amblyscirtes_texanae  ,1,7,11,2,5
2021,8,6,Portal,Tiny Checkerspot,Dymasia_dymas  ,1,7,11,2,5
2021,8,6,Portal,Two-tailed Swallowtail,Papilio_multicaudata  ,10,7,11,2,5
2021,8,6,Portal,Variegated Fritillary,Euptoieta_claudia  ,112,7,11,2,5
2021,8,2,Ramsey Canyon,Acmon Blue,Plebejus_acmon_,1,48,12,8,48
2021,8,2,Ramsey Canyon,American Lady,Vanessa_virginiensis  ,6,48,12,8,48
2021,8,2,Ramsey Canyon,American Snout,Libytheana_carinenta  ,29,48,12,8,48
2021,8,2,Ramsey Canyon,Ares Metalmark,Emesis_ares  ,6,48,12,8,48
2021,8,2,Ramsey Canyon,Arizona Hairstreak,Erora_quaderna  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Black Checkerspot,Thessalia_cyneas  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Bordered Patch,Chlosyne_lacinia  ,5,48,12,8,48
2021,8,2,Ramsey Canyon,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,7,48,12,8,48
2021,8,2,Ramsey Canyon,California Sister,Adelpha_bredowii  ,6,48,12,8,48
2021,8,2,Ramsey Canyon,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Ceraunus Blue,Hemiargus_ceraunus  ,13,48,12,8,48
2021,8,2,Ramsey Canyon,Checkered White,Pontia_protodice  ,74,48,12,8,48
2021,8,2,Ramsey Canyon,Cloudless Sulphur,Phoebis_sennae  ,129,48,12,8,48
2021,8,2,Ramsey Canyon,Common Sootywing,Pholisora_catullus  ,5,48,12,8,48
2021,8,2,Ramsey Canyon,Common Streaky-Skipper,Celotes_nessus  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,14,48,12,8,48
2021,8,2,Ramsey Canyon,Dainty Sulphur,Nathalis_iole  ,35,48,12,8,48
2021,8,2,Ramsey Canyon,Desert Checkered-Skipper,Pyrgus_philetas  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Edwards' Skipperling,Oarisma_edwardsii  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Elada Checkerspot,Texola_elada  ,14,48,12,8,48
2021,8,2,Ramsey Canyon,Fatal Metalmark,Calephelis_nemesis  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Fiery Skipper,Hylephila_phyleus  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Four-spotted Skipperling,Piruna_polingi  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Funereal Duskywing,Erynnis_funeralis  ,8,48,12,8,48
2021,8,2,Ramsey Canyon,Gold-costa Skipper,Cogia_caicus  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Golden Banded-Skipper,Autochton_cellus  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Golden-headed Scallopwing,Staphylus_ceos  ,10,48,12,8,48
2021,8,2,Ramsey Canyon,Gray Hairstreak,Strymon_melinus  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Great Purple Hairstreak,Atlides_halesus  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Gulf Fritillary,Agraulis_vanillae  ,8,48,12,8,48
2021,8,2,Ramsey Canyon,Hackberry Emperor,Asterocampa_celtis  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Hammock Skipper,Polygonus_leo  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Juvenal's Duskywing,Erynnis_juvenalis  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Leda Ministreak,Ministrymon_leda  ,29,48,12,8,48
2021,8,2,Ramsey Canyon,Marine Blue,Leptotes_marina  ,55,48,12,8,48
2021,8,2,Ramsey Canyon,Mexican Yellow,Eurema_mexicana  ,22,48,12,8,48
2021,8,2,Ramsey Canyon,Monarch,Danaus_plexippus ,5,48,12,8,48
2021,8,2,Ramsey Canyon,Mournful Duskywing,Erynnis_tristis  ,6,48,12,8,48
2021,8,2,Ramsey Canyon,Nais Metalmark,Apodemia_nais  ,4,48,12,8,48
2021,8,2,Ramsey Canyon,Northern Cloudywing,Thorybes_pylades  ,5,48,12,8,48
2021,8,2,Ramsey Canyon,Orange Skipperling,Copaeodes_aurantiacus  ,8,48,12,8,48
2021,8,2,Ramsey Canyon,Orange Sulphur,Colias_eurytheme  ,55,48,12,8,48
2021,8,2,Ramsey Canyon,Painted Crescent,Phyciodes_picta  ,11,48,12,8,48
2021,8,2,Ramsey Canyon,Painted Lady,Vanessa_cardui  ,5,48,12,8,48
2021,8,2,Ramsey Canyon,Palmer's Metalmark,Apodemia_palmeri  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Pearl Crescent,Phyciodes_tharos  ,4,48,12,8,48
2021,8,2,Ramsey Canyon,Pipevine Swallowtail,Battus_philenor  ,38,48,12,8,48
2021,8,2,Ramsey Canyon,Queen,Danaus_gilippus ,35,48,12,8,48
2021,8,2,Ramsey Canyon,Reakirt's Blue,Hemiargus_isola  ,7,48,12,8,48
2021,8,2,Ramsey Canyon,Red Admiral,Vanessa_atalanta  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Red Satyr,Megisto_rubricata  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Red-spotted Purple,Limenitis_arthemis_astyanax  ,6,48,12,8,48
2021,8,2,Ramsey Canyon,Sachem,Atalopedes_campestris  ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Saltbush Sootywing,Hesperopsis_alpheus  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Short-tailed Skipper,Zestusa_dorus  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Silver-spotted Skipper,Epargyreus_clarus ,1,48,12,8,48
2021,8,2,Ramsey Canyon,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Sleepy Orange,Eurema_nicippe  ,208,48,12,8,48
2021,8,2,Ramsey Canyon,Southern Dogface,Colias_cesonia  ,6,48,12,8,48
2021,8,2,Ramsey Canyon,Spring Azure,Celastrina_ladon  ,26,48,12,8,48
2021,8,2,Ramsey Canyon,Taxiles Skipper,Poanes_taxiles  ,3,48,12,8,48
2021,8,2,Ramsey Canyon,Theona Checkerspot,Thessalia_theona  ,7,48,12,8,48
2021,8,2,Ramsey Canyon,Tiny Checkerspot,Dymasia_dymas  ,2,48,12,8,48
2021,8,2,Ramsey Canyon,Two-tailed Swallowtail,Papilio_multicaudata  ,16,48,12,8,48
2021,8,2,Ramsey Canyon,Variegated Fritillary,Euptoieta_claudia  ,60,48,12,8,48
2021,8,2,Ramsey Canyon,Western Pygmy-Blue,Brephidium_exile  ,28,48,12,8,48
2021,8,2,Ramsey Canyon,Zela Metalmark,Emesis_zela  ,8,48,12,8,48
2021,3,28,Sabino Canyon,American Snout,Libytheana_carinenta  ,3,49,24,12,39
2021,3,28,Sabino Canyon,Brown Elfin,Callophrys_augustinus  ,44,49,24,12,39
2021,3,28,Sabino Canyon,Thicket Hairstreak,Callophrys_spinetorum  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Common Streaky-Skipper,Celotes_nessus  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Desert Pearly Marble,Euchloe_hyantis_lotta ,43,49,24,12,39
2021,3,28,Sabino Canyon,Empress Leilia,Asterocampa_leilia  ,14,49,24,12,39
2021,3,28,Sabino Canyon,Eufala Skipper,Lerodea_eufala  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Fiery Skipper,Hylephila_phyleus  ,10,49,24,12,39
2021,3,28,Sabino Canyon,Fulvia Checkerspot,Thessalia_fulvia  ,2,49,24,12,39
2021,3,28,Sabino Canyon,Funereal Duskywing,Erynnis_funeralis  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Golden-headed Scallopwing,Staphylus_ceos  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Gray Hairstreak,Strymon_melinus  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Great Purple Hairstreak,Atlides_halesus  ,3,49,24,12,39
2021,3,28,Sabino Canyon,Gulf Fritillary,Agraulis_vanillae  ,2,49,24,12,39
2021,3,28,Sabino Canyon,Marine Blue,Leptotes_marina  ,62,49,24,12,39
2021,3,28,Sabino Canyon,Mournful Duskywing,Erynnis_tristis  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Mourning Cloak,Nymphalis_antiopa  ,2,49,24,12,39
2021,3,28,Sabino Canyon,Painted Lady,Vanessa_cardui  ,7,49,24,12,39
2021,3,28,Sabino Canyon,Sagebrush Checkerspot,Chlosyne_acastus  ,42,49,24,12,39
2021,3,28,Sabino Canyon,Sara Orangetip,Anthocharis_sara,86,49,24,12,39
2021,3,28,Sabino Canyon,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,3,49,24,12,39
2021,3,28,Sabino Canyon,Sleepy Duskywing,Erynnis_brizo ,2,49,24,12,39
2021,3,28,Sabino Canyon,Sleepy Orange,Eurema_nicippe  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Spring Azure,Celastrina_ladon  ,1,49,24,12,39
2021,3,28,Sabino Canyon,Spring White,Pontia_sisymbrii  ,3,49,24,12,39
2021,3,28,Sabino Canyon,Tiny Checkerspot,Dymasia_dymas  ,34,49,24,12,39
2021,3,28,Sabino Canyon,Two-tailed Swallowtail,Papilio_multicaudata  ,2,49,24,12,39
2021,7,26,Sabino Canyon,Acacia Skipper,Cogia_hippalus  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Acmon Blue,Plebejus_acmon_,1,49.5,20,11,39
2021,7,26,Sabino Canyon,American Snout,Libytheana_carinenta  ,7,49.5,20,11,39
2021,7,26,Sabino Canyon,Arizona Hairstreak,Erora_quaderna  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,California Sister,Adelpha_bredowii  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Thicket Hairstreak,Callophrys_spinetorum  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Ceraunus Blue,Hemiargus_ceraunus  ,9,49.5,20,11,39
2021,7,26,Sabino Canyon,Checkered White,Pontia_protodice  ,9,49.5,20,11,39
2021,7,26,Sabino Canyon,Cloudless Sulphur,Phoebis_sennae  ,144,49.5,20,11,39
2021,7,26,Sabino Canyon,Colorado Hairstreak,Hypaurotis_crysalus ,9,49.5,20,11,39
2021,7,26,Sabino Canyon,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,5,49.5,20,11,39
2021,7,26,Sabino Canyon,Dainty Sulphur,Nathalis_iole  ,44,49.5,20,11,39
2021,7,26,Sabino Canyon,Desert Checkered-Skipper,Pyrgus_philetas  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Elada Checkerspot,Texola_elada  ,5,49.5,20,11,39
2021,7,26,Sabino Canyon,Empress Leilia,Asterocampa_leilia  ,31,49.5,20,11,39
2021,7,26,Sabino Canyon,Fiery Skipper,Hylephila_phyleus  ,50,49.5,20,11,39
2021,7,26,Sabino Canyon,Funereal Duskywing,Erynnis_funeralis  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Gray Hairstreak,Strymon_melinus  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Gulf Fritillary,Agraulis_vanillae  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Hackberry Emperor,Asterocampa_celtis  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Leda Ministreak,Ministrymon_leda  ,4,49.5,20,11,39
2021,7,26,Sabino Canyon,Lyside Sulphur,Kricogonia_lyside  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Marine Blue,Leptotes_marina  ,46,49.5,20,11,39
2021,7,26,Sabino Canyon,Mexican Yellow,Eurema_mexicana  ,28,49.5,20,11,39
2021,7,26,Sabino Canyon,Monarch,Danaus_plexippus ,4,49.5,20,11,39
2021,7,26,Sabino Canyon,Mournful Duskywing,Erynnis_tristis  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Mourning Cloak,Nymphalis_antiopa  ,3,49.5,20,11,39
2021,7,26,Sabino Canyon,Mylitta Crescent,Phyciodes_mylitta  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Nais Metalmark,Apodemia_nais  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Orange Skipperling,Copaeodes_aurantiacus  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Orange Sulphur,Colias_eurytheme  ,130,49.5,20,11,39
2021,7,26,Sabino Canyon,Pacuvius Duskywing,Erynnis_pacuvius ,7,49.5,20,11,39
2021,7,26,Sabino Canyon,Painted Lady,Vanessa_cardui  ,6,49.5,20,11,39
2021,7,26,Sabino Canyon,Pipevine Swallowtail,Battus_philenor  ,9,49.5,20,11,39
2021,7,26,Sabino Canyon,Queen,Danaus_gilippus ,14,49.5,20,11,39
2021,7,26,Sabino Canyon,Red Admiral,Vanessa_atalanta  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Sleepy Orange,Eurema_nicippe  ,99,49.5,20,11,39
2021,7,26,Sabino Canyon,Southern Dogface,Colias_cesonia  ,2,49.5,20,11,39
2021,7,26,Sabino Canyon,Spring Azure,Celastrina_ladon  ,16,49.5,20,11,39
2021,7,26,Sabino Canyon,Taxiles Skipper,Poanes_taxiles  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Tiny Checkerspot,Dymasia_dymas  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Two-tailed Swallowtail,Papilio_multicaudata  ,1,49.5,20,11,39
2021,7,26,Sabino Canyon,Variegated Fritillary,Euptoieta_claudia  ,14,49.5,20,11,39
2021,7,26,Sabino Canyon,Western Pygmy-Blue,Brephidium_exile  ,8,49.5,20,11,39
2021,7,31,Santa Rita Mountains,American Lady,Vanessa_virginiensis  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,American Snout,Libytheana_carinenta  ,38,36,10,6,17
2021,7,31,Santa Rita Mountains,Arizona Powdered-Skipper,Systasea_zampa  ,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Arizona Skipper,Codatractus_arizonensis  ,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,4,36,10,6,17
2021,7,31,Santa Rita Mountains,California Sister,Adelpha_bredowii  ,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Ceraunus Blue,Hemiargus_ceraunus  ,5,36,10,6,17
2021,7,31,Santa Rita Mountains,Checkered White,Pontia_protodice  ,4,36,10,6,17
2021,7,31,Santa Rita Mountains,Cloudless Sulphur,Phoebis_sennae  ,109,36,10,6,17
2021,7,31,Santa Rita Mountains,Common Sootywing,Pholisora_catullus  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Common Streaky-Skipper,Celotes_nessus  ,2,36,10,6,17
2021,7,31,Santa Rita Mountains,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Dainty Sulphur,Nathalis_iole  ,7,36,10,6,17
2021,7,31,Santa Rita Mountains,Elada Checkerspot,Texola_elada  ,26,36,10,6,17
2021,7,31,Santa Rita Mountains,Empress Leilia,Asterocampa_leilia  ,61,36,10,6,17
2021,7,31,Santa Rita Mountains,Fiery Skipper,Hylephila_phyleus  ,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Funereal Duskywing,Erynnis_funeralis  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Giant Swallowtail,Papilio_cresphontes  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Golden Banded-Skipper,Autochton_cellus  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Golden-headed Scallopwing,Staphylus_ceos  ,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Hackberry Emperor,Asterocampa_celtis  ,5,36,10,6,17
2021,7,31,Santa Rita Mountains,Lyside Sulphur,Kricogonia_lyside  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Marine Blue,Leptotes_marina  ,1027,36,10,6,17
2021,7,31,Santa Rita Mountains,Mexican Yellow,Eurema_mexicana  ,8,36,10,6,17
2021,7,31,Santa Rita Mountains,Monarch,Danaus_plexippus ,3,36,10,6,17
2021,7,31,Santa Rita Mountains,Moon-marked Skipper,Atrytonopsis_lunus  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Mourning Cloak,Nymphalis_antiopa  ,2,36,10,6,17
2021,7,31,Santa Rita Mountains,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,1,36,10,6,17
2021,7,31,Santa Rita Mountains,Orange Sulphur,Colias_eurytheme  ,27,36,10,6,17
2021,7,31,Santa Rita Mountains,Painted Lady,Vanessa_cardui  ,3,36,10,6,17
