Year,Month,Day,Site,NABAEnglishName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2019,8,1,Ramsey Canyon,Mournful duskywing,6,39.5,11,6,19
2019,8,1,Ramsey Canyon,Pacuvius duskywing,4,39.5,11,6,19
2019,8,1,Ramsey Canyon,Funereal duskywing,4,39.5,11,6,19
2019,8,1,Ramsey Canyon,Common streaky skipper,5,39.5,11,6,19
2019,8,1,Ramsey Canyon,Common sootywing,23,39.5,11,6,19
2019,8,1,Ramsey Canyon,Saltbush sootywing,3,39.5,11,6,19
2019,8,1,Ramsey Canyon,Four-spotted skipperling,2,39.5,11,6,19
2019,8,1,Ramsey Canyon,Edwards' skipperling,2,39.5,11,6,19
2019,8,1,Ramsey Canyon,Orange skipperling,11,39.5,11,6,19
2019,8,1,Ramsey Canyon,Fiery skipper,1,39.5,11,6,19
2019,8,1,Ramsey Canyon,Taxiles skipper,9,39.5,11,6,19
2019,8,1,Ramsey Canyon,Moon-marked skipper,3,39.5,11,6,19
2019,8,1,Ramsey Canyon,Large roadside skipper,20,39.5,11,6,19
2019,8,1,Ramsey Canyon,Cassus roadside skipper,4,39.5,11,6,19
2019,8,1,Ramsey Canyon,Bronze roadside skipper,19,39.5,11,6,19
2019,8,1,Ramsey Canyon,Oslar's roadside skipper,3,39.5,11,6,19
2019,8,1,Ramsey Canyon,Elissa roadside skipper,10,39.5,11,6,19
2019,8,1,Ramsey Canyon,Texas roadside skipper,10,39.5,11,6,19
2019,8,1,Ramsey Canyon,Toltec roadside skipper,1,39.5,11,6,19
2019,8,1,Ramsey Canyon,Slaty roadside skipper,2,39.5,11,6,19
2019,8,1,Ramsey Canyon,Nysa roadside skipper,6,39.5,11,6,19
2019,8,1,Ramsey Canyon,Dotted roadside skipper,8,39.5,11,6,19
2019,8,1,Ramsey Canyon,Orange-edged roadside skipper,3,39.5,11,6,19
2019,7,23,Sabino Canyon,Pipevine swallowtail,44,38.5,12,7,19
2019,7,23,Sabino Canyon,Black swallowtail,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Giant swallowtail,3,38.5,12,7,19
2019,7,23,Sabino Canyon,Two-tailed swallowtail,3,38.5,12,7,19
2019,7,23,Sabino Canyon,Chiricahua white,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Checkered white,2,38.5,12,7,19
2019,7,23,Sabino Canyon,Clouded sulphur,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Orange sulphur,16,38.5,12,7,19
2019,7,23,Sabino Canyon,Southern dogface,6,38.5,12,7,19
2019,7,23,Sabino Canyon,Cloudless sulphur,2,38.5,12,7,19
2019,7,23,Sabino Canyon,Mexican yellow,16,38.5,12,7,19
2019,7,23,Sabino Canyon,Sleepy orange,5,38.5,12,7,19
2019,7,23,Sabino Canyon,Dainty sulphur,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Colorado hairstreak,6,38.5,12,7,19
2019,7,23,Sabino Canyon,Thicket hairstreak,2,38.5,12,7,19
2019,7,23,Sabino Canyon,Gray hairstreak,3,38.5,12,7,19
2019,7,23,Sabino Canyon,Leda Ministreak,4,38.5,12,7,19
2019,7,23,Sabino Canyon,Arizona hairstreak,12,38.5,12,7,19
2019,7,23,Sabino Canyon,Marine Blue,27,38.5,12,7,19
2019,7,23,Sabino Canyon,Ceraunus blue,6,38.5,12,7,19
2019,7,23,Sabino Canyon,Reakirt's blue,3,38.5,12,7,19
2019,7,23,Sabino Canyon,Spring azure,264,38.5,12,7,19
2019,7,23,Sabino Canyon,Acmon blue,6,38.5,12,7,19
2019,7,23,Sabino Canyon,Fatal metalmark,8,38.5,12,7,19
2019,7,23,Sabino Canyon,Zela metalmark,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Nais metalmark,60,38.5,12,7,19
2019,7,23,Sabino Canyon,Gulf fritillary,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Tiny checkerspot,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Texan Crescent,18,38.5,12,7,19
2019,7,23,Sabino Canyon,Mylitta crescent,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Mourning cloak,3,38.5,12,7,19
2019,7,23,Sabino Canyon,American lady,6,38.5,12,7,19
2019,7,23,Sabino Canyon,Painted lady,76,38.5,12,7,19
2019,7,23,Sabino Canyon,Common buckeye,24,38.5,12,7,19
2019,7,23,Sabino Canyon,Tropical buckeye,4,38.5,12,7,19
2019,7,23,Sabino Canyon,Red-spotted purple,3,38.5,12,7,19
2019,7,23,Sabino Canyon,Viceroy,1,38.5,12,7,19
2019,7,23,Sabino Canyon,California sister,6,38.5,12,7,19
2019,7,23,Sabino Canyon,Empress Leilia,17,38.5,12,7,19
2019,7,23,Sabino Canyon,Nabokov's satyr,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Red satyr,10,38.5,12,7,19
2019,7,23,Sabino Canyon,Monarch,2,38.5,12,7,19
2019,7,23,Sabino Canyon,Queen,17,38.5,12,7,19
2019,7,23,Sabino Canyon,Silver-spotted skipper,5,38.5,12,7,19
2019,7,23,Sabino Canyon,Golden banded-skipper,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Desert cloudywing,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Northern cloudywing,17,38.5,12,7,19
2019,7,23,Sabino Canyon,Acacia skipper,20,38.5,12,7,19
2019,7,23,Sabino Canyon,Golden-headed scallopwing,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Arizona powdered skipper,5,38.5,12,7,19
2019,7,23,Sabino Canyon,Meridian duskywing,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Mournful duskywing,8,38.5,12,7,19
2019,7,23,Sabino Canyon,Pacuvius duskywing,18,38.5,12,7,19
2019,7,23,Sabino Canyon,Funereal duskywing,10,38.5,12,7,19
2019,7,23,Sabino Canyon,Erichson's white skipper,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Orange skipperling,9,38.5,12,7,19
2019,7,23,Sabino Canyon,Fiery skipper,26,38.5,12,7,19
2019,7,23,Sabino Canyon,Taxiles skipper,75,38.5,12,7,19
2019,7,23,Sabino Canyon,Moon-marked skipper,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Large roadside skipper,1,38.5,12,7,19
2019,7,23,Sabino Canyon,Bronze roadside skipper,6,38.5,12,7,19
2019,7,28,Santa Rita Mountains,Pipevine swallowtail,64,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Pipevine swallowtail,64,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Black swallowtail,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Black swallowtail,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Two-tailed swallowtail,30,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Two-tailed swallowtail,30,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Checkered white,5,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Checkered white,5,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Orange sulphur,4,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Orange sulphur,4,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Southern dogface,15,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Southern dogface,15,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Cloudless sulphur,11,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Cloudless sulphur,11,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Mexican yellow,21,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Mexican yellow,21,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Sleepy orange,9,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Sleepy orange,9,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Dainty sulphur,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Dainty sulphur,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Colorado hairstreak,7,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Colorado hairstreak,7,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Siva juniper hairstreak,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Siva juniper hairstreak,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Gray hairstreak,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Gray hairstreak,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Leda Ministreak,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Leda Ministreak,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Arizona hairstreak,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Arizona hairstreak,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Marine Blue,27,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Marine Blue,27,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Ceraunus blue,20,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Ceraunus blue,20,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Reakirt's blue,8,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Reakirt's blue,8,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Spring azure,42,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Spring azure,42,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Fatal metalmark,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Fatal metalmark,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Zela metalmark,5,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Zela metalmark,5,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Mormon metalmark,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Mormon metalmark,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Palmer’s metalmark,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Palmer’s metalmark,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,American snout,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,American snout,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Variegated Fritillary,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Variegated Fritillary,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Theona checkerspot,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Theona checkerspot,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Bordered Patch,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Bordered Patch,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Tiny checkerspot,6,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Tiny checkerspot,6,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Elada Checkerspot,17,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Elada Checkerspot,17,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Texan Crescent,4,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Texan Crescent,4,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Mourning cloak,11,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Mourning cloak,11,37.5,18,6,12
2019,7,28,Santa Rita Mountains,American lady,5,48.5,15,8,19
2019,7,28,Santa Rita Mountains,American lady,5,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Painted lady,84,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Painted lady,84,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Common buckeye,10,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Common buckeye,10,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Tropical buckeye,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Tropical buckeye,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Red-spotted purple,20,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Red-spotted purple,20,37.5,18,6,12
2019,7,28,Santa Rita Mountains,California sister,57,48.5,15,8,19
2019,7,28,Santa Rita Mountains,California sister,57,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Empress Leilia,26,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Empress Leilia,26,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Tawny emperor,5,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Tawny emperor,5,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Nabokov's satyr,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Nabokov's satyr,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Canyonland Satyr,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Canyonland Satyr,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Red satyr,14,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Red satyr,14,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Queen,7,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Queen,7,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Dull firetip,20,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Dull firetip,20,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Silver-spotted skipper,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Silver-spotted skipper,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Arizona skipper,35,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Arizona skipper,35,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Golden banded-skipper,17,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Golden banded-skipper,17,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Desert cloudywing,4,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Desert cloudywing,4,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Northern cloudywing,31,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Northern cloudywing,31,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Drusius cloudywing,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Drusius cloudywing,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Acacia skipper,93,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Acacia skipper,93,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Golden-headed scallopwing,132,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Golden-headed scallopwing,132,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Arizona powdered skipper,4,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Arizona powdered skipper,4,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Funereal duskywing,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Funereal duskywing,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Desert checkered skipper,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Desert checkered skipper,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Common streaky skipper,36,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Common streaky skipper,36,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Common sootywing,12,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Common sootywing,12,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Orange skipperling,19,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Orange skipperling,19,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Pahaska skipper,3,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Pahaska skipper,3,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Carus skipper,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Carus skipper,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Sachem,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Sachem,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Taxiles skipper,52,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Taxiles skipper,52,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Large roadside skipper,14,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Large roadside skipper,14,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Cassus roadside skipper,21,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Cassus roadside skipper,21,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Bronze roadside skipper,18,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Bronze roadside skipper,18,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Elissa roadside skipper,1,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Elissa roadside skipper,1,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Texas roadside skipper,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Texas roadside skipper,2,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Nysa roadside skipper,4,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Nysa roadside skipper,4,37.5,18,6,12
2019,7,28,Santa Rita Mountains,Dotted roadside skipper,2,48.5,15,8,19
2019,7,28,Santa Rita Mountains,Dotted roadside skipper,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Pipevine swallowtail,21,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Pipevine swallowtail,21,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Black swallowtail,2,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Black swallowtail,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Giant swallowtail,3,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Giant swallowtail,3,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Two-tailed swallowtail,6,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Two-tailed swallowtail,6,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Checkered white,6,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Checkered white,6,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Orange sulphur,3,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Orange sulphur,3,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Southern dogface,8,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Southern dogface,8,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Cloudless sulphur,9,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Cloudless sulphur,9,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Mexican yellow,91,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Mexican yellow,91,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Tailed orange,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Tailed orange,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Sleepy orange,18,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Sleepy orange,18,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Dainty sulphur,3,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Dainty sulphur,3,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Gray hairstreak,2,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Gray hairstreak,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Western pygmy blue,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Western pygmy blue,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Marine Blue,434,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Marine Blue,434,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Ceraunus blue,77,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Ceraunus blue,77,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Reakirt's blue,68,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Reakirt's blue,68,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Spring azure,110,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Spring azure,110,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Acmon blue,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Acmon blue,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Fatal metalmark,9,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Fatal metalmark,9,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Arizona metalmark,16,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Arizona metalmark,16,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Mormon metalmark,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Mormon metalmark,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Palmer’s metalmark,27,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Palmer’s metalmark,27,37.5,18,6,12
2019,9,28,Santa Rita Mountains,American snout,48,48.5,15,8,19
2019,9,28,Santa Rita Mountains,American snout,48,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Gulf fritillary,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Gulf fritillary,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Variegated Fritillary,3,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Variegated Fritillary,3,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Theona checkerspot,4,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Theona checkerspot,4,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Bordered Patch,10,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Bordered Patch,10,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Tiny checkerspot,16,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Tiny checkerspot,16,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Elada Checkerspot,12,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Elada Checkerspot,12,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Texan Crescent,9,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Texan Crescent,9,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Mourning cloak,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Mourning cloak,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,American lady,4,48.5,15,8,19
2019,9,28,Santa Rita Mountains,American lady,4,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Painted lady,9,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Painted lady,9,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Common buckeye,9,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Common buckeye,9,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Tropical buckeye,16,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Tropical buckeye,16,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Red-spotted purple,21,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Red-spotted purple,21,37.5,18,6,12
2019,9,28,Santa Rita Mountains,California sister,56,48.5,15,8,19
2019,9,28,Santa Rita Mountains,California sister,56,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Hackberry emperor,7,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Hackberry emperor,7,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Empress Leilia,18,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Empress Leilia,18,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Tawny emperor,6,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Tawny emperor,6,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Nabokov's satyr,9,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Nabokov's satyr,9,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Red satyr,21,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Red satyr,21,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Red-bordered satyr,25,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Red-bordered satyr,25,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Monarch,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Monarch,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Queen,12,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Queen,12,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Hammock skipper,2,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Hammock skipper,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Northern cloudywing,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Northern cloudywing,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Golden-headed scallopwing,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Golden-headed scallopwing,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Arizona powdered skipper,2,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Arizona powdered skipper,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Mournful duskywing,2,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Mournful duskywing,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Funereal duskywing,6,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Funereal duskywing,6,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Common or white checkered skipper,7,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Common or white checkered skipper,7,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Desert checkered skipper,6,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Desert checkered skipper,6,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Erichson's white skipper,3,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Erichson's white skipper,3,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Orange skipperling,38,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Orange skipperling,38,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Fiery skipper,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Fiery skipper,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Pahaska skipper,4,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Pahaska skipper,4,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Sachem,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Sachem,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Sheep skipper,2,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Sheep skipper,2,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Nysa roadside skipper,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Nysa roadside skipper,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Eufala skipper,1,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Eufala skipper,1,37.5,18,6,12
2019,9,28,Santa Rita Mountains,Arizona giant skipper,11,48.5,15,8,19
2019,9,28,Santa Rita Mountains,Arizona giant skipper,11,37.5,18,6,12
2018,9,8,BoyceThompsonArboretum,Pipevine swallowtail,39,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Two-tailed swallowtail,5,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Orange sulphur,5,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Southern dogface,3,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Cloudless sulphur,187,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Large orange sulphur,2,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Mexican yellow,2,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Tailed orange,2,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Sleepy orange,51,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Dainty sulphur,3,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Western pygmy blue,2,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Marine Blue,10,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Ceraunus blue,13,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Reakirt's blue,1,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Fatal metalmark,1,9,11,3,6
2018,9,8,BoyceThompsonArboretum,Mormon metalmark,4,9,11,3,6
