...1,Year,Month,Day,Site,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi,NABAEnglishName,Family
9483,1984,8,11,RamseyCanyonAZ,Paratrytone_snowi,1,58.5,NA,8,NA,snow's skipper,Hesperiidae
9642,1986,8,16,RamseyCanyonAZ,Paratrytone_snowi,1,52,NA,7,NA,snow's skipper,Hesperiidae
9713,1987,8,9,RamseyCanyonAZ,Paratrytone_snowi,2,69,NA,8,NA,snow's skipper,Hesperiidae
9777,1988,7,30,RamseyCanyonAZ,Paratrytone_snowi,4,28,NA,3,NA,snow's skipper,Hesperiidae
9856,1989,8,6,RamseyCanyonAZ,Paratrytone_snowi,2,61,NA,6,NA,snow's skipper,Hesperiidae
9942,1990,8,4,RamseyCanyonAZ,Paratrytone_snowi,12,55,NA,5,NA,snow's skipper,Hesperiidae
10033,1991,7,30,RamseyCanyonAZ,Paratrytone_snowi,1,61.5,NA,8,NA,snow's skipper,Hesperiidae
10125,1992,8,2,RamseyCanyonAZ,Paratrytone_snowi,3,55,NA,7,NA,snow's skipper,Hesperiidae
10223,1993,7,31,RamseyCanyonAZ,Paratrytone_snowi,1,45.5,NA,4,NA,snow's skipper,Hesperiidae
10502,1996,8,5,RamseyCanyonAZ,Paratrytone_snowi,4,67.5,NA,8,NA,snow's skipper,Hesperiidae
10603,1997,8,2,RamseyCanyonAZ,Paratrytone_snowi,2,58,NA,8,NA,snow's skipper,Hesperiidae
170,2021,8,9,PatagoniaAZ,Phoebis_agarithe,2,63.5,15,8,24,large orange sulphur,Pieridae
453,2021,10,2,SantaRitaMountains,Phoebis_agarithe,4,89.5,30,14,33,large orange sulphur,Pieridae
1224,2018,9,8,BoyceThompsonArboretum,Phoebis_agarithe,2,9,11,3,6,large orange sulphur,Pieridae
1280,2018,8,12,PatagoniaAZ,Phoebis_agarithe,11,62.5,16,8,26,large orange sulphur,Pieridae
1431,2018,8,6,RamseyCanyonAZ,Phoebis_agarithe,1,59.5,17,7,23,large orange sulphur,Pieridae
1580,2018,7,31,SabinoCanyonAZ,Phoebis_agarithe,1,33.5,14,6,15,large orange sulphur,Pieridae
1642,2018,7,29,SantaRitaMountains,Phoebis_agarithe,7,58.5,16,9,23,large orange sulphur,Pieridae
1715,2018,9,29,SantaRitaMountains,Phoebis_agarithe,1,58.5,16,9,23,large orange sulphur,Pieridae
2241,2016,8,8,PatagoniaAZ,Phoebis_agarithe,8,45.5,17,6,21,large orange sulphur,Pieridae
2381,2016,8,1,RamseyCanyonAZ,Phoebis_agarithe,1,41.5,13,6,21,large orange sulphur,Pieridae
2516,2016,7,16,SabinoCanyonAZ,Phoebis_agarithe,2,45.5,17,9,25,large orange sulphur,Pieridae
2640,2016,10,2,SantaRitaMountains,Phoebis_agarithe,1,53,21,8,21,large orange sulphur,Pieridae
2743,2015,8,11,PatagoniaAZ,Phoebis_agarithe,5,81,25,10,43,large orange sulphur,Pieridae
2977,2015,3,29,SabinoCanyonAZ,Phoebis_agarithe,1,64.5,24,9,43,large orange sulphur,Pieridae
3082,2015,7,26,SantaRitaMountains,Phoebis_agarithe,2,43,17,6,21,large orange sulphur,Pieridae
3264,2014,8,9,PatagoniaAZ,Phoebis_agarithe,1,80,18,10,44,large orange sulphur,Pieridae
3392,2014,8,2,RamseyCanyonAZ,Phoebis_agarithe,1,45.5,14,7,24,large orange sulphur,Pieridae
3957,2020,7,31,SantaRitaMountains,Phoebis_agarithe,1,60,16,10,44,large orange sulphur,Pieridae
4248,1984,8,5,AtascosaHighlandsAZ,Phoebis_agarithe,2,41,NA,5,NA,large orange sulphur,Pieridae
4327,1985,8,17,AtascosaHighlandsAZ,Phoebis_agarithe,5,22,NA,3,NA,large orange sulphur,Pieridae
4391,1986,8,30,AtascosaHighlandsAZ,Phoebis_agarithe,4,35,NA,5,NA,large orange sulphur,Pieridae
4456,1987,8,22,AtascosaHighlandsAZ,Phoebis_agarithe,2,35,NA,4,NA,large orange sulphur,Pieridae
4528,1988,8,13,AtascosaHighlandsAZ,Phoebis_agarithe,1,33.5,NA,4,NA,large orange sulphur,Pieridae
4601,1989,8,20,AtascosaHighlandsAZ,Phoebis_agarithe,16,56,NA,7,NA,large orange sulphur,Pieridae
4689,1990,8,18,AtascosaHighlandsAZ,Phoebis_agarithe,9,50,NA,6,NA,large orange sulphur,Pieridae
4849,1992,8,16,AtascosaHighlandsAZ,Phoebis_agarithe,4,62,NA,8,NA,large orange sulphur,Pieridae
4937,1993,8,14,AtascosaHighlandsAZ,Phoebis_agarithe,3,45,NA,5,NA,large orange sulphur,Pieridae
5005,1994,8,13,AtascosaHighlandsAZ,Phoebis_agarithe,3,28,NA,4,NA,large orange sulphur,Pieridae
5076,1995,8,20,AtascosaHighlandsAZ,Phoebis_agarithe,12,51,NA,7,NA,large orange sulphur,Pieridae
5148,1996,8,18,AtascosaHighlandsAZ,Phoebis_agarithe,2,42,NA,7,NA,large orange sulphur,Pieridae
5225,1997,8,16,AtascosaHighlandsAZ,Phoebis_agarithe,10,49,NA,6,NA,large orange sulphur,Pieridae
5677,2010,9,11,BoyceThompsonArboretum,Phoebis_agarithe,1,12,NA,3,NA,large orange sulphur,Pieridae
5997,1986,8,4,GuadalupeCanyonAZNM,Phoebis_agarithe,1,10,NA,2,NA,large orange sulphur,Pieridae
6098,1986,8,23,PatagoniaAZ,Phoebis_agarithe,21,54,NA,6,NA,large orange sulphur,Pieridae
6171,1987,8,15,PatagoniaAZ,Phoebis_agarithe,2,54,NA,5,NA,large orange sulphur,Pieridae
6325,1989,8,13,PatagoniaAZ,Phoebis_agarithe,2,65,NA,8,NA,large orange sulphur,Pieridae
6409,1990,8,11,PatagoniaAZ,Phoebis_agarithe,4,37,NA,6,NA,large orange sulphur,Pieridae
6495,1991,8,6,PatagoniaAZ,Phoebis_agarithe,2,61,NA,7,NA,large orange sulphur,Pieridae
6591,1992,8,9,PatagoniaAZ,Phoebis_agarithe,15,56.5,NA,7,NA,large orange sulphur,Pieridae
6690,1993,8,7,PatagoniaAZ,Phoebis_agarithe,4,55,NA,6,NA,large orange sulphur,Pieridae
6874,1995,8,13,PatagoniaAZ,Phoebis_agarithe,1,60,NA,1,NA,large orange sulphur,Pieridae
7039,1997,8,9,PatagoniaAZ,Phoebis_agarithe,10,51,NA,5,NA,large orange sulphur,Pieridae
7125,1998,8,8,PatagoniaAZ,Phoebis_agarithe,8,66.5,NA,6,NA,large orange sulphur,Pieridae
7218,1999,8,9,PatagoniaAZ,Phoebis_agarithe,6,72.5,NA,9,NA,large orange sulphur,Pieridae
7303,2000,8,12,PatagoniaAZ,Phoebis_agarithe,2,64,NA,8,NA,large orange sulphur,Pieridae
7394,2001,8,11,PatagoniaAZ,Phoebis_agarithe,1,75,NA,7,NA,large orange sulphur,Pieridae
7622,2004,8,7,PatagoniaAZ,Phoebis_agarithe,5,38,NA,5,NA,large orange sulphur,Pieridae
7776,2006,8,5,PatagoniaAZ,Phoebis_agarithe,18,35,NA,6,NA,large orange sulphur,Pieridae
8287,2012,8,11,PatagoniaAZ,Phoebis_agarithe,1,62,NA,8,NA,large orange sulphur,Pieridae
8534,1999,8,28,PortalAZ,Phoebis_agarithe,3,62,NA,8,NA,large orange sulphur,Pieridae
9033,2012,7,28,PortalAZ,Phoebis_agarithe,1,18,NA,4,NA,large orange sulphur,Pieridae
9375,1983,8,6,RamseyCanyonAZ,Phoebis_agarithe,1,56,NA,9,NA,large orange sulphur,Pieridae
9610,1986,8,16,RamseyCanyonAZ,Phoebis_agarithe,2,52,NA,7,NA,large orange sulphur,Pieridae
9910,1990,8,4,RamseyCanyonAZ,Phoebis_agarithe,6,55,NA,5,NA,large orange sulphur,Pieridae
10185,1993,7,31,RamseyCanyonAZ,Phoebis_agarithe,3,45.5,NA,4,NA,large orange sulphur,Pieridae
10467,1996,8,5,RamseyCanyonAZ,Phoebis_agarithe,1,67.5,NA,8,NA,large orange sulphur,Pieridae
10660,1998,8,1,RamseyCanyonAZ,Phoebis_agarithe,2,56.5,NA,7,NA,large orange sulphur,Pieridae
10750,1999,8,3,RamseyCanyonAZ,Phoebis_agarithe,2,76,NA,8,NA,large orange sulphur,Pieridae
11065,2003,8,2,RamseyCanyonAZ,Phoebis_agarithe,1,47,NA,5,NA,large orange sulphur,Pieridae
11472,2008,8,2,RamseyCanyonAZ,Phoebis_agarithe,1,54,NA,7,NA,large orange sulphur,Pieridae
11775,2012,8,4,RamseyCanyonAZ,Phoebis_agarithe,2,56,NA,7,NA,large orange sulphur,Pieridae
12703,2011,10,1,SantaRitaMountains,Phoebis_agarithe,1,41.5,NA,6,NA,large orange sulphur,Pieridae
12948,2013,9,29,SantaRitaMountains,Phoebis_agarithe,1,36,NA,7,NA,large orange sulphur,Pieridae
4705,1990,8,18,AtascosaHighlandsAZ,Phoebis_philea,3,50,NA,6,NA,orange barred sulphur,Pieridae
4867,1992,8,16,AtascosaHighlandsAZ,Phoebis_philea,1,62,NA,8,NA,orange barred sulphur,Pieridae
5017,1994,8,13,AtascosaHighlandsAZ,Phoebis_philea,1,28,NA,4,NA,orange barred sulphur,Pieridae
5091,1995,8,20,AtascosaHighlandsAZ,Phoebis_philea,2,51,NA,7,NA,orange barred sulphur,Pieridae
6423,1990,8,11,PatagoniaAZ,Phoebis_philea,1,37,NA,6,NA,orange barred sulphur,Pieridae
6611,1992,8,9,PatagoniaAZ,Phoebis_philea,2,56.5,NA,7,NA,orange barred sulphur,Pieridae
6708,1993,8,7,PatagoniaAZ,Phoebis_philea,1,55,NA,6,NA,orange barred sulphur,Pieridae
8390,2013,8,10,PatagoniaAZ,Phoebis_philea,1,73,NA,11,NA,orange barred sulphur,Pieridae
7,2021,9,11,BoyceThompsonArboretum,Phoebis_sennae,541,7,10,3,6,cloudless sulphur,Pieridae
43,2021,8,26,Cottonwood,Phoebis_sennae,41,25,8,4,3,cloudless sulphur,Pieridae
112,2021,9,25,McDowellSonoranPreserve,Phoebis_sennae,260,28.5,28,6,20,cloudless sulphur,Pieridae
155,2021,8,9,PatagoniaAZ,Phoebis_sennae,932,63.5,15,8,24,cloudless sulphur,Pieridae
207,2021,8,6,PortalAZ,Phoebis_sennae,57,7,11,2,5,cloudless sulphur,Pieridae
255,2021,8,2,RamseyCanyonAZ,Phoebis_sennae,129,48,12,8,48,cloudless sulphur,Pieridae
344,2021,7,26,SabinoCanyonAZ,Phoebis_sennae,144,49.5,20,11,39,cloudless sulphur,Pieridae
387,2021,7,31,SantaRitaMountains,Phoebis_sennae,109,36,10,6,17,cloudless sulphur,Pieridae
433,2021,10,2,SantaRitaMountains,Phoebis_sennae,2159,89.5,30,14,33,cloudless sulphur,Pieridae
500,2014,9,20,McDowellSonoranPreserve,Phoebis_sennae,47,8,28,4,6,cloudless sulphur,Pieridae
532,2015,10,3,McDowellSonoranPreserve,Phoebis_sennae,1,14.5,45,5,9,cloudless sulphur,Pieridae
550,2016,9,17,McDowellSonoranPreserve,Phoebis_sennae,8,12.5,27,4,6,cloudless sulphur,Pieridae
573,2017,4,8,McDowellSonoranPreserve,Phoebis_sennae,1,19,29,5,13,cloudless sulphur,Pieridae
596,2017,9,23,McDowellSonoranPreserve,Phoebis_sennae,5,13.5,24,5,13,cloudless sulphur,Pieridae
627,2018,9,29,McDowellSonoranPreserve,Phoebis_sennae,12,14,27,5,14,cloudless sulphur,Pieridae
670,2019,4,6,McDowellSonoranPreserve,Phoebis_sennae,3,16,30,5,16,cloudless sulphur,Pieridae
684,2019,9,28,McDowellSonoranPreserve,Phoebis_sennae,2,14.5,34,6,12,cloudless sulphur,Pieridae
724,2019,9,7,BoyceThompsonArboretum,Phoebis_sennae,6,10,17,4,9,cloudless sulphur,Pieridae
805,2019,8,6,PatagoniaAZ,Phoebis_sennae,63,71,25,9,40,cloudless sulphur,Pieridae
896,2019,7,25,PortalAZ,Phoebis_sennae,1,4,8,2,5,cloudless sulphur,Pieridae
959,2019,8,1,RamseyCanyonAZ,Phoebis_sennae,12,39.5,11,6,19,cloudless sulphur,Pieridae
1036,2019,7,23,SabinoCanyonAZ,Phoebis_sennae,2,38.5,12,7,19,cloudless sulphur,Pieridae
1094,2019,7,28,SantaRitaMountains,Phoebis_sennae,11,37.5,18,6,12,cloudless sulphur,Pieridae
1164,2019,9,28,SantaRitaMountains,Phoebis_sennae,9,37.5,18,6,12,cloudless sulphur,Pieridae
1223,2018,9,8,BoyceThompsonArboretum,Phoebis_sennae,187,9,11,3,6,cloudless sulphur,Pieridae
1256,2018,8,30,Cottonwood,Phoebis_sennae,15,7,4,1,3,cloudless sulphur,Pieridae
1279,2018,8,12,PatagoniaAZ,Phoebis_sennae,723,62.5,16,8,26,cloudless sulphur,Pieridae
1366,2018,7,27,PortalAZ,Phoebis_sennae,139,26.5,13,4,8,cloudless sulphur,Pieridae
1430,2018,8,6,RamseyCanyonAZ,Phoebis_sennae,632,59.5,17,7,23,cloudless sulphur,Pieridae
1579,2018,7,31,SabinoCanyonAZ,Phoebis_sennae,234,33.5,14,6,15,cloudless sulphur,Pieridae
1641,2018,7,29,SantaRitaMountains,Phoebis_sennae,414,58.5,16,9,23,cloudless sulphur,Pieridae
1714,2018,9,29,SantaRitaMountains,Phoebis_sennae,89,58.5,16,9,23,cloudless sulphur,Pieridae
1773,2017,9,9,BoyceThompsonArboretum,Phoebis_sennae,166,12,12,4,7,cloudless sulphur,Pieridae
1818,2017,9,4,Cottonwood,Phoebis_sennae,3,8,4,2,2,cloudless sulphur,Pieridae
1853,2017,7,23,PortalAZ,Phoebis_sennae,1,20,10,3,4,cloudless sulphur,Pieridae
1914,2017,8,1,RamseyCanyonAZ,Phoebis_sennae,58,44,13,6,11,cloudless sulphur,Pieridae
2088,2017,7,26,SantaRitaMountains,Phoebis_sennae,32,38,11,6,21,cloudless sulphur,Pieridae
2144,2017,9,30,SantaRitaMountains,Phoebis_sennae,97,48.5,18,8,22,cloudless sulphur,Pieridae
2202,2016,9,10,BoyceThompsonArboretum,Phoebis_sennae,210,7,12,3,4,cloudless sulphur,Pieridae
2240,2016,8,8,PatagoniaAZ,Phoebis_sennae,393,45.5,17,6,21,cloudless sulphur,Pieridae
2324,2016,7,23,PortalAZ,Phoebis_sennae,7,20,9,3,6,cloudless sulphur,Pieridae
2380,2016,8,1,RamseyCanyonAZ,Phoebis_sennae,24,41.5,13,6,21,cloudless sulphur,Pieridae
2456,2016,4,3,SabinoCanyonAZ,Phoebis_sennae,2,56.5,27,10,27,cloudless sulphur,Pieridae
2515,2016,7,16,SabinoCanyonAZ,Phoebis_sennae,1,45.5,17,9,25,cloudless sulphur,Pieridae
2571,2016,7,31,SantaRitaMountains,Phoebis_sennae,148,40.5,13,6,20,cloudless sulphur,Pieridae
2639,2016,10,2,SantaRitaMountains,Phoebis_sennae,108,53,21,8,21,cloudless sulphur,Pieridae
2700,2015,9,12,BoyceThompsonArboretum,Phoebis_sennae,25,12,8,3,5,cloudless sulphur,Pieridae
2742,2015,8,11,PatagoniaAZ,Phoebis_sennae,548,81,25,10,43,cloudless sulphur,Pieridae
2833,2015,8,2,PortalAZ,Phoebis_sennae,76,15.5,7,2,5,cloudless sulphur,Pieridae
2881,2015,8,6,RamseyCanyonAZ,Phoebis_sennae,172,53,13,7,17,cloudless sulphur,Pieridae
2976,2015,3,29,SabinoCanyonAZ,Phoebis_sennae,4,64.5,24,9,43,cloudless sulphur,Pieridae
3039,2015,7,18,SabinoCanyonAZ,Phoebis_sennae,13,29.5,17,6,16,cloudless sulphur,Pieridae
3081,2015,7,26,SantaRitaMountains,Phoebis_sennae,271,43,17,6,21,cloudless sulphur,Pieridae
3165,2015,9,27,SantaRitaMountains,Phoebis_sennae,96,39.5,16,6,15,cloudless sulphur,Pieridae
3227,2014,9,6,BoyceThompsonArboretum,Phoebis_sennae,250,10.5,14,3,4,cloudless sulphur,Pieridae
3263,2014,8,9,PatagoniaAZ,Phoebis_sennae,729,80,18,10,44,cloudless sulphur,Pieridae
3337,2014,7,26,PortalAZ,Phoebis_sennae,1,17,12,3,5,cloudless sulphur,Pieridae
3391,2014,8,2,RamseyCanyonAZ,Phoebis_sennae,208,45.5,14,7,24,cloudless sulphur,Pieridae
3464,2014,4,6,SabinoCanyonAZ,Phoebis_sennae,4,50,27,8,32,cloudless sulphur,Pieridae
3520,2014,7,19,SabinoCanyonAZ,Phoebis_sennae,7,33.5,11,5,22,cloudless sulphur,Pieridae
3557,2014,7,27,SantaRitaMountains,Phoebis_sennae,190,27,11,4,8,cloudless sulphur,Pieridae
3613,2014,9,28,SantaRitaMountains,Phoebis_sennae,290,42,20,6,26,cloudless sulphur,Pieridae
3668,2020,9,12,BoyceThompsonArboretum,Phoebis_sennae,1,7.5,10,3,6,cloudless sulphur,Pieridae
3684,2020,8,26,Cottonwood,Phoebis_sennae,1,20,7,5,5,cloudless sulphur,Pieridae
3712,2020,8,2,PortalAZ,Phoebis_sennae,33,21,10,3,4,cloudless sulphur,Pieridae
3764,2020,7,28,RamseyCanyonAZ,Phoebis_sennae,52,55.5,12,7,27,cloudless sulphur,Pieridae
3920,2020,7,29,SabinoCanyonAZ,Phoebis_sennae,14,14.5,7,4,7,cloudless sulphur,Pieridae
3956,2020,7,31,SantaRitaMountains,Phoebis_sennae,223,60,16,10,44,cloudless sulphur,Pieridae
4030,2020,10,4,SantaRitaMountains,Phoebis_sennae,7,63.5,17,9,34,cloudless sulphur,Pieridae
4084,1980,7,19,AtascosaHighlandsAZ,Phoebis_sennae,1,26,NA,4,NA,cloudless sulphur,Pieridae
4157,1983,7,30,AtascosaHighlandsAZ,Phoebis_sennae,20,26,NA,4,NA,cloudless sulphur,Pieridae
4225,1984,8,5,AtascosaHighlandsAZ,Phoebis_sennae,434,41,NA,5,NA,cloudless sulphur,Pieridae
4304,1985,8,17,AtascosaHighlandsAZ,Phoebis_sennae,738,22,NA,3,NA,cloudless sulphur,Pieridae
4371,1986,8,30,AtascosaHighlandsAZ,Phoebis_sennae,484,35,NA,5,NA,cloudless sulphur,Pieridae
4437,1987,8,22,AtascosaHighlandsAZ,Phoebis_sennae,326,35,NA,4,NA,cloudless sulphur,Pieridae
4506,1988,8,13,AtascosaHighlandsAZ,Phoebis_sennae,642,33.5,NA,4,NA,cloudless sulphur,Pieridae
4578,1989,8,20,AtascosaHighlandsAZ,Phoebis_sennae,470,56,NA,7,NA,cloudless sulphur,Pieridae
4661,1990,8,18,AtascosaHighlandsAZ,Phoebis_sennae,950,50,NA,6,NA,cloudless sulphur,Pieridae
4748,1991,8,10,AtascosaHighlandsAZ,Phoebis_sennae,76,43.5,NA,5,NA,cloudless sulphur,Pieridae
4822,1992,8,16,AtascosaHighlandsAZ,Phoebis_sennae,520,62,NA,8,NA,cloudless sulphur,Pieridae
4916,1993,8,14,AtascosaHighlandsAZ,Phoebis_sennae,237,45,NA,5,NA,cloudless sulphur,Pieridae
4986,1994,8,13,AtascosaHighlandsAZ,Phoebis_sennae,1126,28,NA,4,NA,cloudless sulphur,Pieridae
5052,1995,8,20,AtascosaHighlandsAZ,Phoebis_sennae,373,51,NA,7,NA,cloudless sulphur,Pieridae
5130,1996,8,18,AtascosaHighlandsAZ,Phoebis_sennae,194,42,NA,7,NA,cloudless sulphur,Pieridae
5198,1997,8,16,AtascosaHighlandsAZ,Phoebis_sennae,333,49,NA,6,NA,cloudless sulphur,Pieridae
5281,1998,8,15,AtascosaHighlandsAZ,Phoebis_sennae,595,53.5,NA,6,NA,cloudless sulphur,Pieridae
5366,1999,8,14,AtascosaHighlandsAZ,Phoebis_sennae,134,64,NA,7,NA,cloudless sulphur,Pieridae
5443,2000,8,19,AtascosaHighlandsAZ,Phoebis_sennae,368,65,NA,9,NA,cloudless sulphur,Pieridae
5520,2001,8,18,AtascosaHighlandsAZ,Phoebis_sennae,195,56,NA,6,NA,cloudless sulphur,Pieridae
5589,2007,8,11,BoyceThompsonArboretum,Phoebis_sennae,120,15,NA,3,NA,cloudless sulphur,Pieridae
5620,2009,9,12,BoyceThompsonArboretum,Phoebis_sennae,14,9.5,NA,4,NA,cloudless sulphur,Pieridae
5657,2010,9,11,BoyceThompsonArboretum,Phoebis_sennae,45,12,NA,3,NA,cloudless sulphur,Pieridae
5707,2011,9,10,BoyceThompsonArboretum,Phoebis_sennae,28,25,NA,4,NA,cloudless sulphur,Pieridae
5749,2012,9,15,BoyceThompsonArboretum,Phoebis_sennae,50,14,NA,3,NA,cloudless sulphur,Pieridae
5787,2013,9,7,BoyceThompsonArboretum,Phoebis_sennae,14,16,NA,3,NA,cloudless sulphur,Pieridae
5834,2015,5,31,GrandCanyonDesertView,Phoebis_sennae,1,6,NA,1,NA,cloudless sulphur,Pieridae
5905,2014,9,6,GrandCanyonSouthRim,Phoebis_sennae,12,26.5,NA,7,NA,cloudless sulphur,Pieridae
5948,2015,8,16,GrandCanyonSouthRim,Phoebis_sennae,1,6,NA,4,NA,cloudless sulphur,Pieridae
5980,1986,8,4,GuadalupeCanyonAZNM,Phoebis_sennae,7,10,NA,2,NA,cloudless sulphur,Pieridae
6041,2018,9,29,McDowellSonoranPreserve,Phoebis_sennae,113,13.5,NA,5,NA,cloudless sulphur,Pieridae
6077,1986,8,23,PatagoniaAZ,Phoebis_sennae,248,54,NA,6,NA,cloudless sulphur,Pieridae
6154,1987,8,15,PatagoniaAZ,Phoebis_sennae,102,54,NA,5,NA,cloudless sulphur,Pieridae
6225,1988,8,6,PatagoniaAZ,Phoebis_sennae,162,52,NA,6,NA,cloudless sulphur,Pieridae
6299,1989,8,13,PatagoniaAZ,Phoebis_sennae,324,65,NA,8,NA,cloudless sulphur,Pieridae
6388,1990,8,11,PatagoniaAZ,Phoebis_sennae,433,37,NA,6,NA,cloudless sulphur,Pieridae
6469,1991,8,6,PatagoniaAZ,Phoebis_sennae,245,61,NA,7,NA,cloudless sulphur,Pieridae
6564,1992,8,9,PatagoniaAZ,Phoebis_sennae,427,56.5,NA,7,NA,cloudless sulphur,Pieridae
6665,1993,8,7,PatagoniaAZ,Phoebis_sennae,235,55,NA,6,NA,cloudless sulphur,Pieridae
6758,1994,8,6,PatagoniaAZ,Phoebis_sennae,572,75,NA,7,NA,cloudless sulphur,Pieridae
6847,1995,8,13,PatagoniaAZ,Phoebis_sennae,200,60,NA,1,NA,cloudless sulphur,Pieridae
6934,1996,8,11,PatagoniaAZ,Phoebis_sennae,188,40,NA,5,NA,cloudless sulphur,Pieridae
7013,1997,8,9,PatagoniaAZ,Phoebis_sennae,475,51,NA,5,NA,cloudless sulphur,Pieridae
7097,1998,8,8,PatagoniaAZ,Phoebis_sennae,551,66.5,NA,6,NA,cloudless sulphur,Pieridae
7192,1999,8,9,PatagoniaAZ,Phoebis_sennae,149,72.5,NA,9,NA,cloudless sulphur,Pieridae
7277,2000,8,12,PatagoniaAZ,Phoebis_sennae,3357,64,NA,8,NA,cloudless sulphur,Pieridae
7366,2001,8,11,PatagoniaAZ,Phoebis_sennae,421,75,NA,7,NA,cloudless sulphur,Pieridae
7455,2002,8,10,PatagoniaAZ,Phoebis_sennae,7,47.5,NA,6,NA,cloudless sulphur,Pieridae
7513,2003,8,9,PatagoniaAZ,Phoebis_sennae,953,43.5,NA,6,NA,cloudless sulphur,Pieridae
7596,2004,8,7,PatagoniaAZ,Phoebis_sennae,1177,38,NA,5,NA,cloudless sulphur,Pieridae
7683,2005,8,6,PatagoniaAZ,Phoebis_sennae,160,61.5,NA,10,NA,cloudless sulphur,Pieridae
7757,2006,8,5,PatagoniaAZ,Phoebis_sennae,322,35,NA,6,NA,cloudless sulphur,Pieridae
7832,2007,8,18,PatagoniaAZ,Phoebis_sennae,296,58,NA,7,NA,cloudless sulphur,Pieridae
7920,2008,8,9,PatagoniaAZ,Phoebis_sennae,152,56,NA,7,NA,cloudless sulphur,Pieridae
8006,2009,8,8,PatagoniaAZ,Phoebis_sennae,354,71,NA,9,NA,cloudless sulphur,Pieridae
8100,2010,8,7,PatagoniaAZ,Phoebis_sennae,203,82,NA,9,NA,cloudless sulphur,Pieridae
8184,2011,8,6,PatagoniaAZ,Phoebis_sennae,37,79,NA,9,NA,cloudless sulphur,Pieridae
8259,2012,8,11,PatagoniaAZ,Phoebis_sennae,277,62,NA,8,NA,cloudless sulphur,Pieridae
8353,2013,8,10,PatagoniaAZ,Phoebis_sennae,85,73,NA,11,NA,cloudless sulphur,Pieridae
8435,2017,8,7,PatagoniaAZ,Phoebis_sennae,217,54,NA,6,NA,cloudless sulphur,Pieridae
8511,1999,8,28,PortalAZ,Phoebis_sennae,112,62,NA,8,NA,cloudless sulphur,Pieridae
8591,2000,7,29,PortalAZ,Phoebis_sennae,252,45,NA,5,NA,cloudless sulphur,Pieridae
8672,2001,7,28,PortalAZ,Phoebis_sennae,216,28.5,NA,5,NA,cloudless sulphur,Pieridae
8782,2003,7,26,PortalAZ,Phoebis_sennae,135,16,NA,2,NA,cloudless sulphur,Pieridae
8838,2004,8,14,PortalAZ,Phoebis_sennae,47,33.5,NA,4,NA,cloudless sulphur,Pieridae
8899,2005,8,13,PortalAZ,Phoebis_sennae,3,32,NA,4,NA,cloudless sulphur,Pieridae
8959,2009,7,25,PortalAZ,Phoebis_sennae,32,20,NA,3,NA,cloudless sulphur,Pieridae
9018,2012,7,28,PortalAZ,Phoebis_sennae,15,18,NA,4,NA,cloudless sulphur,Pieridae
9234,1981,7,19,RamseyCanyonAZ,Phoebis_sennae,112,27,NA,4,NA,cloudless sulphur,Pieridae
9347,1983,8,6,RamseyCanyonAZ,Phoebis_sennae,4,56,NA,9,NA,cloudless sulphur,Pieridae
9438,1984,8,11,RamseyCanyonAZ,Phoebis_sennae,104,58.5,NA,8,NA,cloudless sulphur,Pieridae
9512,1985,8,10,RamseyCanyonAZ,Phoebis_sennae,128,52,NA,6,NA,cloudless sulphur,Pieridae
9592,1986,8,16,RamseyCanyonAZ,Phoebis_sennae,401,52,NA,7,NA,cloudless sulphur,Pieridae
9671,1987,8,9,RamseyCanyonAZ,Phoebis_sennae,43,69,NA,8,NA,cloudless sulphur,Pieridae
9738,1988,7,30,RamseyCanyonAZ,Phoebis_sennae,13,28,NA,3,NA,cloudless sulphur,Pieridae
9801,1989,8,6,RamseyCanyonAZ,Phoebis_sennae,90,61,NA,6,NA,cloudless sulphur,Pieridae
9885,1990,8,4,RamseyCanyonAZ,Phoebis_sennae,161,55,NA,5,NA,cloudless sulphur,Pieridae
9974,1991,7,30,RamseyCanyonAZ,Phoebis_sennae,53,61.5,NA,8,NA,cloudless sulphur,Pieridae
10070,1992,8,2,RamseyCanyonAZ,Phoebis_sennae,118,55,NA,7,NA,cloudless sulphur,Pieridae
10162,1993,7,31,RamseyCanyonAZ,Phoebis_sennae,202,45.5,NA,4,NA,cloudless sulphur,Pieridae
10255,1994,7,30,RamseyCanyonAZ,Phoebis_sennae,139,44,NA,5,NA,cloudless sulphur,Pieridae
10342,1995,8,6,RamseyCanyonAZ,Phoebis_sennae,95,70,NA,7,NA,cloudless sulphur,Pieridae
10441,1996,8,5,RamseyCanyonAZ,Phoebis_sennae,318,67.5,NA,8,NA,cloudless sulphur,Pieridae
10538,1997,8,2,RamseyCanyonAZ,Phoebis_sennae,263,58,NA,8,NA,cloudless sulphur,Pieridae
10636,1998,8,1,RamseyCanyonAZ,Phoebis_sennae,208,56.5,NA,7,NA,cloudless sulphur,Pieridae
10726,1999,8,3,RamseyCanyonAZ,Phoebis_sennae,112,76,NA,8,NA,cloudless sulphur,Pieridae
10812,2000,8,5,RamseyCanyonAZ,Phoebis_sennae,595,56,NA,6,NA,cloudless sulphur,Pieridae
10903,2001,8,4,RamseyCanyonAZ,Phoebis_sennae,139,63,NA,8,NA,cloudless sulphur,Pieridae
